protein,HR,HR_lo,HR_hi,z,pval,n_events,fdr
casp4,0.911372372662962,0.745213578219184,1.11457926415965,-0.903672985997913,0.366168827465217,109,0.799265156771942
psmd9,1.09107059947448,0.903116789687002,1.31814076167289,0.903558513316114,0.366229548133765,118,0.799265156771942
mpo,1.09407608902675,0.90015599573267,1.32977227753262,0.903245290543734,0.3663957255215,119,0.799265156771942
sat1,1.08047559655746,0.913380584223524,1.27813918417004,0.90297749479222,0.366537839318182,107,0.799265156771942
cd160,0.91665578729444,0.758808966178217,1.10733777516151,-0.902532757858404,0.36677392816038,122,0.799265156771942
dnph1,1.09874785511765,0.895442298840696,1.34821288952804,0.902073981297189,0.367017569264359,120,0.799265156771942
dctn6,0.895027179005093,0.70330713060865,1.13900971040142,-0.901692448004046,0.367220265827062,120,0.799265156771942
cdh22,0.911362180911378,0.744804082150653,1.11516712206679,-0.901370516893939,0.367391351889415,109,0.799265156771942
sirt1,1.07696872942784,0.916448794592159,1.2656044189371,0.900449435243268,0.367881122889402,110,0.799265156771942
pglyrp4,1.0788668545365,0.914318420680269,1.27302880866327,0.899060210601656,0.368620590380147,107,0.799265156771942
rnf4,0.909378514504546,0.73921629536325,1.11871083988499,-0.898700524628317,0.368812197503515,109,0.799265156771942
gart,1.0770962798573,0.916012089995376,1.26650773363515,0.898574636755797,0.368879273449972,110,0.799265156771942
pzp,1.10327200401567,0.890343618346363,1.36712286106511,0.898323775963866,0.369012960461112,110,0.799265156771942
nomo1,1.09505926058973,0.898210951949796,1.33504805480299,0.89817533596875,0.369092080273658,119,0.799265156771942
cd300a,1.09905371267847,0.894113024035935,1.35096909549523,0.897007072139309,0.369715143294523,111,0.799265156771942
osmr,1.08989307298002,0.902948667926635,1.31554201553609,0.896602273554329,0.369931184457261,119,0.799265156771942
mzb1,1.08902673338396,0.903717180855143,1.31233449042399,0.896158363780649,0.370168189433391,120,0.799265156771942
ahcy,0.878227542561326,0.661071094956797,1.16671810701951,-0.895988521365144,0.370258893834469,122,0.799265156771942
mep1b,1.0873406801761,0.905209226159165,1.30611765832569,0.895231393306755,0.370663406258093,122,0.799265156771942
sv2a,0.894551911219547,0.700877188008756,1.14174513817469,-0.895131559391188,0.370716765205246,108,0.799265156771942
mtus1,0.907517509268736,0.733672159785909,1.12255592452855,-0.894423360922519,0.371095417997201,109,0.799265156771942
crhbp,0.914152409178752,0.750888577641955,1.11291428860407,-0.894187067239444,0.371221810629357,120,0.799265156771942
plpbp,1.1578367411565,0.839423728784919,1.59703124083997,0.893176522061852,0.371762648910166,122,0.799265156771942
ipcef1,0.87390279330328,0.650126325485947,1.17470414933964,-0.893082370254427,0.371813063317584,119,0.799265156771942
tnn,0.917414462683852,0.759084075464065,1.10876953363428,-0.891759157085234,0.372522037774909,110,0.799265156771942
mmp15,1.071797865529,0.920250578032156,1.24830202987646,0.891452018228373,0.372686721749588,112,0.799265156771942
pacs2,1.14925982183603,0.846358140430803,1.56056647297596,0.891268515237573,0.372785135255566,107,0.799265156771942
cxcl3,0.883131385479774,0.671863089716948,1.16083329469401,-0.890890925895562,0.372987688810461,119,0.799265156771942
pros1,0.91484232174166,0.75194468209931,1.11302931395575,-0.889615394839741,0.373672437006572,110,0.799265156771942
amy2a,1.08561716523741,0.905740683284795,1.30121639803556,0.888808164069702,0.374106187485361,119,0.799265156771942
irak4,1.24034130087544,0.771057255841551,1.99524293559532,0.888027748847676,0.374525825102837,122,0.799265156771942
col18a1,1.10199222824821,0.889281411069546,1.36558220604084,0.887577934521072,0.374767827248571,119,0.799265156771942
gadd45gip1,1.14379811953865,0.850085807378557,1.53899068412225,0.887312323426871,0.37491077260085,104,0.799265156771942
atp1b3,1.07776735014226,0.913425552200282,1.27167721357765,0.887212492200152,0.374964508021391,107,0.799265156771942
rab6b,0.91639563829774,0.755524080177302,1.1115211121981,-0.886457823656884,0.375370871887807,120,0.799265156771942
vegfa,1.09327015810613,0.897512768520651,1.331724383794,0.885835877363613,0.375705973654662,121,0.799265156771942
ccl15,1.08435462027982,0.906453225671643,1.29717111619405,0.885752905112343,0.37575069267962,121,0.799265156771942
pappa,0.918499185024989,0.760953511382702,1.10866267159819,-0.885507772904709,0.375882829220178,118,0.799265156771942
klf4,1.09818875910842,0.892363041991504,1.3514886810424,0.884507382432937,0.376422379030138,104,0.799265156771942
pm20d1,0.924015179681277,0.775443610026584,1.10105240567029,-0.88360307763024,0.376910517096996,121,0.799265156771942
txnrd1,0.852777284621376,0.598970998290886,1.21413073294249,-0.883528892923328,0.37695057885625,119,0.799265156771942
fkbp1b,0.85938065283061,0.614021703510602,1.20278339061481,-0.883508723286125,0.3769614714629,121,0.799265156771942
il12rb1,1.08779793376101,0.902540797184563,1.31108128118527,0.883472964760745,0.376980783321153,118,0.799265156771942
akr1c4,0.913544019683735,0.747026313978404,1.1171797569691,-0.880714669720472,0.378472274746016,118,0.801843371023037
epgn,1.07090685068354,0.918540260119372,1.24854786734323,0.874856592245331,0.381651940193533,108,0.807991853020636
get3,1.07810296266115,0.910569342861387,1.27646071901159,0.872737881196453,0.382805965048139,112,0.808345752876329
ranbp2,1.08282109554079,0.905613737936536,1.29470377472378,0.872653900305599,0.382851751986946,104,0.808345752876329
scrib,0.907636915160071,0.730025727085419,1.12845991476256,-0.87223423626946,0.383080605884198,104,0.808345752876329
inhbc,0.917804749226184,0.756831202803851,1.11301642239565,-0.871724902808348,0.383358471442046,119,0.808345752876329
cabp2,1.08328395016087,0.904809011875578,1.29696333842165,0.870925792857826,0.383794672490129,108,0.808345752876329
adipoq,0.906948348566088,0.727899959766705,1.13003895099869,-0.870442028196841,0.384058887171527,110,0.808345752876329
hdac8,1.07275115201317,0.915797795932953,1.25660384776668,0.870122955499052,0.384233213990615,110,0.808345752876329
azu1,1.08581477515021,0.9019397326905,1.30717572716032,0.869713546432461,0.384456967397425,117,0.808345752876329
col15a1,0.91136140099685,0.739251173560747,1.12354181221829,-0.869154249633752,0.384762767390458,110,0.808345752876329
pon1,0.923331314685627,0.771303975377379,1.10532389809344,-0.86901563336955,0.384838579933587,112,0.808345752876329
rps10,1.07552183313486,0.912570980847775,1.26756957850573,0.868539819059713,0.385098883613473,107,0.808345752876329
il17a,0.915355781224576,0.74965700517224,1.11767941930823,-0.8680350282413,0.385375157092785,118,0.808345752876329
serpina1,0.91836141855537,0.757637857634209,1.11318050780169,-0.867627165396808,0.385598470051913,108,0.808345752876329
tacc3,0.826442643690912,0.537222492604504,1.27136792057894,-0.867429514665917,0.385706716161189,118,0.808345752876329
fgf7,1.0767243383858,0.910962833231097,1.27264829977781,0.866671723198722,0.386121902941523,107,0.808457322398725
dsg2,1.08516260670763,0.901968050787413,1.30556496094122,0.866318722017705,0.3863154020806,119,0.808457322398725
cdan1,0.91214674819411,0.740729483057823,1.12323285257452,-0.865788948703818,0.386605910694248,107,0.808484056056722
hdgf,0.916700080306676,0.752496196304387,1.11673526239905,-0.863633164909118,0.387789439347033,122,0.810376926015228
tgfb1,1.10876783346016,0.876714059128771,1.40224294992783,0.861774027705553,0.388811879803583,121,0.811506161035267
dand5,0.918550437592819,0.757094962447967,1.1144373536364,-0.861399527290054,0.389018036320407,110,0.811506161035267
fgfbp1,0.923214331287759,0.769714862557211,1.1073252485517,-0.861130579644324,0.389166128754803,119,0.811506161035267
inpp1,0.883031250766886,0.665184566946239,1.17222231028392,-0.86061599307718,0.389449574585897,118,0.811515899512917
cdnf,1.08641277972393,0.899125888630696,1.31271131536984,0.858523725066936,0.390603335629119,118,0.812930866862708
creld1,1.09446175031962,0.890618886375133,1.34495971423646,0.858371886569325,0.390687146252466,111,0.812930866862708
c1s,0.918516236813031,0.756330978999616,1.1154799958149,-0.857463852202154,0.391188583931308,110,0.813392834160026
kif22,1.10819539512788,0.875693712907566,1.40242760188947,0.85510373376739,0.39249372276407,107,0.815524073494796
wif1,0.923928707595525,0.770526959537708,1.10787071906127,-0.854113458853147,0.393042127347584,122,0.815697556039458
atp6ap2,1.07362920512199,0.912073920150909,1.26380071244681,0.853850549796325,0.393187801776906,116,0.815697556039458
sdk2,1.08112680970655,0.903809660441505,1.29323156171544,0.853435480929454,0.393417852517829,111,0.815697556039458
ggt5,0.922561799934715,0.766538792402536,1.1103420767932,-0.852678200857568,0.393837782847186,119,0.815987036205096
vim,0.928866221411298,0.783832997918436,1.10073505398491,-0.85190492775432,0.394266861599743,118,0.816295045602313
tnip1,0.853999875066219,0.593764742381738,1.22829082725197,-0.851098165478491,0.394714824422999,107,0.816641687203519
cplx2,0.914797466981189,0.744808419710224,1.12358343897453,-0.849029785839995,0.395864718388209,107,0.817590043460091
timp3,1.08937636975081,0.894026425213229,1.32741140698208,0.848997856222215,0.395882485168703,120,0.817590043460091
actn2,1.08169191403178,0.902237688566074,1.29683941572127,0.848433272132751,0.39619671948078,107,0.817590043460091
tnfrsf21,0.916871654991705,0.750272749371439,1.12046403448813,-0.848253781905098,0.396296651089725,119,0.817590043460091
trim58,0.88510910976256,0.667425269591306,1.17379154173229,-0.847384067350139,0.396781082200054,108,0.81800972399742
mfap3,1.07245730019461,0.912145241484112,1.26094464832083,0.846801781582604,0.397105615051701,118,0.818099395198515
lilra3,0.93019712111394,0.786671995357734,1.09990782592329,-0.846259751459565,0.397407855549871,110,0.818143046326503
ep300,0.91632320479348,0.748093832599931,1.12238355544902,-0.844375151203022,0.398459803400317,110,0.819325519091641
phospho1,0.92003767693731,0.758186384589494,1.11643963039841,-0.844222379329812,0.398545151162406,119,0.819325519091641
ptpn1,0.862190453702858,0.610387615730196,1.21786936579153,-0.841449972064244,0.400095900312491,119,0.821581834609953
zp3,0.921350541448696,0.761127344108984,1.11530196201472,-0.84039972590927,0.400684302779853,104,0.821581834609953
stoml2,0.916635802115742,0.748223642407208,1.1229546169073,-0.840385098558057,0.400692501451042,107,0.821581834609953
acsl1,1.07328831706957,0.909843495575323,1.26609446257526,0.839070205582374,0.401429914303648,107,0.821581834609953
il10ra,1.06947987399895,0.914020136920937,1.25138074609809,0.838169383875673,0.401935579312145,118,0.821581834609953
sirt2,1.18781019383918,0.794121495855786,1.77667153445812,0.837821352416702,0.402131044716191,118,0.821581834609953
fgf3,1.06907197797166,0.914291128918907,1.25005576225557,0.837021897603757,0.402580259512657,110,0.821581834609953
csrp3,1.07999696472482,0.901855844624626,1.29332581339572,0.836771041642917,0.40272127781832,107,0.821581834609953
arsa,0.916097755095511,0.746038071771885,1.12492261272645,-0.836420405239318,0.402918437160028,119,0.821581834609953
arhgap1,0.898279380543827,0.698549567953219,1.15511608986384,-0.836080982297228,0.403109346371234,116,0.821581834609953
fabp5,0.870802192840471,0.629609430566878,1.20439183760801,-0.836045571455198,0.403129266401891,118,0.821581834609953
casq2,0.911941332144974,0.734710103454719,1.13192535309351,-0.836043606608834,0.403130371724698,107,0.821581834609953
dcc,1.07032821702167,0.912561099237586,1.25537072872151,0.835350347229126,0.403520477584295,108,0.821581834609953
rnf31,0.9129701697467,0.737300517776207,1.13049497559191,-0.835060371476226,0.403683717657493,110,0.821581834609953
axl,0.920866902770312,0.758803242510611,1.11754379147362,-0.834718548494242,0.403876195577754,118,0.821581834609953
il15ra,1.08538999676861,0.895251273293459,1.3159114990716,0.833885603911266,0.404345450316658,118,0.82159532145935
anxa2,0.906826436158422,0.720532282310584,1.14128708109891,-0.833588512914807,0.404512900916627,100,0.82159532145935
cd274,0.911918948721141,0.734108846028686,1.13279682370723,-0.833204260781682,0.404729540011236,119,0.82159532145935
gabarap,1.07482429790671,0.906645371976593,1.27419971146168,0.831127220078604,0.405901764040413,108,0.822341003483454
prame,0.920711591617703,0.757675585245678,1.11882955112554,-0.830767563251778,0.406104950114399,107,0.822341003483454
il21r,1.07119350200134,0.910736396913418,1.25992056825524,0.830647319558428,0.406172894647459,110,0.822341003483454
cntn1,0.922911652597149,0.763737013356842,1.11526075547373,-0.830551839920051,0.406226850913503,121,0.822341003483454
vmo1,0.926028092691466,0.77227595707728,1.11039068430818,-0.829601441085873,0.406764161737684,118,0.82246342757195
apoe,0.911330459568515,0.731797231656713,1.13490892095498,-0.829445436735838,0.406852399760772,110,0.82246342757195
mrc1,1.09121892175937,0.887594935014351,1.34155647833482,0.828409811951641,0.407438451636021,112,0.823076566767839
sult1a1,0.857396374081103,0.595047665966439,1.23541118524257,-0.825579447764639,0.409042697652124,119,0.824727870078407
nfatc3,0.921537721324089,0.759029150521245,1.11883946912975,-0.825509372005828,0.409082464109859,118,0.824727870078407
gad1,0.923302899206436,0.763938910275528,1.11591153718763,-0.825468215116258,0.409105820815259,107,0.824727870078407
wfdc12,1.0866448695285,0.891834885571645,1.32400861591745,0.824333839676774,0.409749895882017,122,0.825454634541557
krt14,0.922041079899508,0.760075688073155,1.11851986106471,-0.823523372485941,0.410210431557924,119,0.825810903364534
f11r,1.14184272572897,0.83234751076592,1.56641882559416,0.822322893966261,0.410893150253672,119,0.826268368576902
f10,0.921048444458238,0.756937734315361,1.12073978952343,-0.821440530653341,0.411395385060448,112,0.826268368576902
entr1,0.907059783334507,0.718682764597676,1.1448131095831,-0.821297421457743,0.41147687610196,104,0.826268368576902
cdcp1,0.907502672060717,0.719691176029105,1.14432568750021,-0.820408644041753,0.411983189385121,119,0.826268368576902
cdkl5,0.914552059363409,0.738776564483526,1.13214943393687,-0.82021481487658,0.412093657857158,104,0.826268368576902
psma1,1.07230862209428,0.907519335320147,1.26702069726383,0.820073207510585,0.412174374819813,116,0.826268368576902
pdzd2,0.907647010711001,0.719921727647827,1.14432314571788,-0.819634367393989,0.412424575589914,107,0.826268368576902
ceacam1,1.08456258481326,0.892874757018969,1.31740313087587,0.818073047764374,0.413315477717415,119,0.827026946242026
orm1,1.08210615794335,0.895684902144502,1.30732776030425,0.817975072705689,0.413371421086276,110,0.827026946242026
pinlyp,1.08545083399358,0.891460863369753,1.3216547819763,0.81623621860286,0.414365045618459,111,0.828046953702104
tspan15,1.07245916407913,0.906601668599734,1.26865932244948,0.816087384780541,0.414450158551689,107,0.828046953702104
cpm,0.91765606106356,0.746365320351317,1.1282580037485,-0.815192388719425,0.4149621939403,118,0.828213472789243
spry2,1.13939843569962,0.832225445256899,1.55994845227786,0.81417872328987,0.415542572473409,118,0.828213472789243
erbb3,0.921307709087316,0.756247528421194,1.12239427293833,-0.813679686711729,0.415828474064475,119,0.828213472789243
mapkapk2,1.13114271013101,0.840586718943963,1.52213186557354,0.813528355424266,0.415915195777048,109,0.828213472789243
jam3,1.10876090397666,0.864578286881418,1.42190795309175,0.813457048987261,0.41595606225279,111,0.828213472789243
fdx2,1.07575501078847,0.901855446375139,1.28318662141242,0.811699704950039,0.416963963699532,107,0.828580152445051
cd82,0.91545558168113,0.73960937872309,1.13311018781024,-0.811676614088852,0.416977216736521,109,0.828580152445051
cyb5r2,0.8958381193175,0.686716909130932,1.16864158338251,-0.810973813422752,0.417380709132823,105,0.828580152445051
il1rl1,0.922923791108189,0.76023230755076,1.12043163087572,-0.810663570034144,0.417558899469208,120,0.828580152445051
pibf1,0.841998461243836,0.55556206703635,1.27611557880283,-0.8106557195761,0.417563409013016,110,0.828580152445051
crkl,1.27224342583887,0.710375731726881,2.27851721603086,0.809831500671523,0.41803702528416,120,0.828776670359457
gnpda1,0.910953929714627,0.726730798389354,1.14187683238646,-0.809042665627848,0.418490605289496,104,0.828776670359457
hip1r,0.900045692165516,0.69734091111075,1.16167320040836,-0.80888192479632,0.418583066755626,107,0.828776670359457
sox2,0.922869635949179,0.759641255244617,1.12117181508621,-0.808259528607039,0.418941195370731,109,0.828776670359457
amy2b,1.07774992407859,0.898702645662992,1.29246854280094,0.807763126907093,0.4192269555625,117,0.828776670359457
clpp,1.11376612527245,0.857396964956854,1.44679189745771,0.807260794304189,0.419516246624523,119,0.828776670359457
was,0.919711695785381,0.750512935911286,1.12705532828338,-0.806869346478354,0.419741760991917,118,0.828776670359457
rpgr,0.919338173210985,0.74940291273883,1.12780810209829,-0.806525197022999,0.419940085462109,108,0.828776670359457
nt5c,1.14524370126041,0.823333576616664,1.59301548306381,0.805443111100685,0.420564022379202,112,0.829445710803426
lrrc37a2,0.924135182107328,0.762457494649819,1.12009632117366,-0.804086264976883,0.421347156347699,107,0.830106415771511
ncr1,0.925903405017813,0.76742962448665,1.11710193100383,-0.803782343880258,0.421522688385921,122,0.830106415771511
itgb1bp1,1.07771026565765,0.89786006417447,1.29358623135976,0.803381069034948,0.421754513543821,116,0.830106415771511
cpb2,1.08121095566425,0.893546830726982,1.30828859825658,0.802762806974272,0.422111843208757,110,0.830248361878846
clgn,1.07755330638747,0.897779966857643,1.29332483567287,0.802065451719407,0.422515098321153,108,0.830480385694041
tpp1,1.08155968507825,0.89270737103847,1.31036372089747,0.800775598108651,0.423261568153893,118,0.830599611741171
mtss1,0.888720758256395,0.665728219464632,1.1864069496573,-0.800346166661152,0.423510261824374,107,0.830599611741171
spink2,1.08297649609371,0.890818546891055,1.31658472444765,0.799861248882872,0.423791191681521,111,0.830599611741171
ripk4,1.07194299096596,0.903887100550682,1.27124479946776,0.798506881566491,0.424576401317063,107,0.830599611741171
cntf,0.923769576632639,0.760334512014925,1.12233525800456,-0.798188656278336,0.424761019284861,104,0.830599611741171
tnfrsf11b,0.920027662870152,0.749712205474337,1.12903444050344,-0.798019453083054,0.424859201386808,120,0.830599611741171
dcbld2,1.08037413239944,0.893477363320077,1.30636579489894,0.797717068435106,0.425034696577814,119,0.830599611741171
stxbp1,1.15123108018832,0.814449628975757,1.62727436153208,0.797589379321288,0.425108816312777,110,0.830599611741171
atp1b2,1.07366572481155,0.901585487263216,1.27858988961139,0.797529222697753,0.425143738060578,107,0.830599611741171
eef1d,0.859561631943472,0.592006038122912,1.24803828260266,-0.795393430385179,0.426384680273179,112,0.832465328152397
scrn1,0.90594623985765,0.709716427788133,1.15643172030002,-0.793054391286454,0.427746133878473,122,0.83280322237933
tpm3,0.919555866635759,0.747377462622954,1.13140017481479,-0.792837216814043,0.427872670045589,107,0.83280322237933
csf3,0.927883786634386,0.771129946857637,1.11650225102452,-0.792765436243595,0.427914497607933,118,0.83280322237933
ahnak2,0.918010894537875,0.742420070133066,1.13513095401527,-0.789787208827458,0.429652050425532,104,0.83280322237933
enpp2,1.08892794988624,0.880945994580353,1.34601222701319,0.787801220358315,0.430812987136037,121,0.83280322237933
dhps,0.916387254709445,0.737299925876435,1.13897420998066,-0.787036938200385,0.431260243196387,108,0.83280322237933
thbs4,0.925653690783584,0.763587937815579,1.12211667160753,-0.7866978078991,0.431458787629058,117,0.83280322237933
gstt2b,1.08435225016751,0.886223163297435,1.32677620168308,0.786657781489423,0.43148222465669,107,0.83280322237933
arntl,0.917933295850742,0.741504471322502,1.13634046485059,-0.786310073497584,0.431685852327866,107,0.83280322237933
scgn,0.927746226242882,0.769513034015069,1.1185165452195,-0.786049425312876,0.431838531818819,118,0.83280322237933
spesp1,0.916342778575163,0.736899512832994,1.13948248468601,-0.785686956715771,0.432050906500323,112,0.83280322237933
eif2ak3,0.911085566169383,0.722223088791362,1.1493358794044,-0.785650780822648,0.432072105708331,107,0.83280322237933
il31ra,0.927261663934927,0.768027886136095,1.11950908153745,-0.785604066951087,0.43209948110228,110,0.83280322237933
sell,0.925618806103604,0.763222514375243,1.12256931376559,-0.785282355852177,0.432288038425193,110,0.83280322237933
acp6,1.08106153254174,0.889914282530582,1.31326585052459,0.785134154435643,0.432374916432181,122,0.83280322237933
nampt,0.920050467563658,0.747058057151909,1.13310184497746,-0.784103271042654,0.432979516228151,116,0.83280322237933
raly,1.07173956303321,0.901203931129184,1.27454580622103,0.78353740494329,0.433311597242323,108,0.83280322237933
itgbl1,1.0852734483861,0.884260351975798,1.33198153138963,0.78300665617525,0.433623203340802,110,0.83280322237933
afp,0.928579219336507,0.771314939409203,1.11790829209668,-0.782675973568637,0.433817414769912,119,0.83280322237933
babam1,1.06973494053786,0.903469015514582,1.26659887982518,0.782142563379724,0.434130794993281,110,0.83280322237933
epha4,0.925910365820851,0.763472498057039,1.12290882476615,-0.782133480047323,0.434136132613142,111,0.83280322237933
prkar2a,0.829983779334487,0.52020430602152,1.32423562432,-0.781784381282175,0.434341301532687,107,0.83280322237933
f11,0.919762857848264,0.745771601958949,1.13434691325746,-0.781749980694358,0.434361522141784,108,0.83280322237933
slc16a1,1.06759558484211,0.906037428716317,1.2579616433608,0.781304405185641,0.434623479829147,120,0.83280322237933
tbcb,0.80265119037611,0.462389064597783,1.39330486540074,-0.781247806669706,0.434656761114416,119,0.83280322237933
mrpl24,0.918442532589484,0.741909292767756,1.13698088687163,-0.781185056252793,0.434693661585332,107,0.83280322237933
cx3cl1,1.07522301899427,0.896321197923166,1.28983286711718,0.781123799014625,0.434729685735229,119,0.83280322237933
lrtm1,0.921165725495298,0.749624281104545,1.1319621245152,-0.781019819920031,0.434790837696016,108,0.83280322237933
grn,0.923616102698373,0.756624970362377,1.12746306106599,-0.780911903445978,0.4348543105519,118,0.83280322237933
smndc1,1.08281779426116,0.886448273725286,1.32268786608519,0.779352829019904,0.435771902656005,107,0.834011839994497
bag4,0.889292772906578,0.661874943139376,1.19485054411153,-0.778602526803758,0.436213890158605,110,0.834309220927528
ment,1.08388277329488,0.884523152084756,1.32817537164118,0.776726639524898,0.437320066410687,111,0.834781631734179
wnt9a,1.08003768638902,0.889291827702657,1.3116969791952,0.776578742597307,0.437407347126399,118,0.834781631734179
rbpms,0.91904098132059,0.742623099379339,1.13736877569878,-0.776332459051915,0.437552712514696,110,0.834781631734179
ssh3,0.922488595097798,0.752385758752331,1.13104906384284,-0.775811415312071,0.437860342836707,107,0.834781631734179
ppp1r12b,1.06948970678548,0.902528698585169,1.26733724336207,0.775753190002619,0.437894727467568,109,0.834781631734179
dctn1,0.885127533182422,0.650128816994651,1.20507002538244,-0.775086851210147,0.438288340696382,122,0.834985183093696
vamp5,1.06914600730745,0.902410654089888,1.26668848573635,0.772909721878685,0.439575810735874,118,0.836535895889424
mmp7,1.08197048648551,0.885940909064961,1.32137496039237,0.772497078908207,0.439820076324872,118,0.836535895889424
tmprss15,0.929246542306494,0.771343682573716,1.11947392050631,-0.772253280542226,0.439964430301171,118,0.836535895889424
tmem25,0.923551568447583,0.754580460659943,1.13035990732654,-0.771402686243036,0.440468283371219,110,0.836947240792178
il17f,1.06600552162269,0.906022059364339,1.25423852585592,0.770419211955592,0.441051260688582,118,0.837508297367555
oplah,0.886599850966721,0.651871055723465,1.20585089464023,-0.767051116301395,0.443051124481289,104,0.840757381593894
bhlhe40,1.07152534248903,0.897810934823341,1.27885116460756,0.765498386202919,0.443974827048705,104,0.840942873857063
fkbp4,0.891679693767782,0.664836743691913,1.19592168125752,-0.76543926505584,0.444010019304929,119,0.840942873857063
grik2,0.921531554930784,0.747540757564849,1.13601887006071,-0.765430013800617,0.44401552632027,110,0.840942873857063
lrp11,1.08081649440779,0.885443785106367,1.3192980901025,0.763966885621625,0.444886976556292,122,0.841972960708486
gpha2,1.06562887871496,0.905197901481868,1.25449352599282,0.763545922220708,0.445137886132037,107,0.841972960708486
zbtb16,0.895026905281029,0.673059819019432,1.19019608441937,-0.762624632478235,0.445687289906959,116,0.842464740856597
prr5,1.06717140953451,0.902513715210183,1.26186981774858,0.760342083962129,0.447050132544009,110,0.844492495675282
ptprn2,0.930332684977678,0.77221719959177,1.12082313783652,-0.759811478754051,0.447367280544273,118,0.844543549717495
batf,0.921231955621401,0.745360689537215,1.13860085187073,-0.759060679922194,0.447816258956521,108,0.844843246806501
lacrt,0.92388472877932,0.752931289013049,1.13365323572951,-0.758339446482441,0.448247798264405,108,0.845109676650054
nup50,1.06319759879348,0.907107299406048,1.2461471038987,0.756467406637904,0.449369006933348,107,0.84617841907681
anxa1,0.925169116787895,0.756277373930857,1.1317777367968,-0.756286949166157,0.449477171146616,111,0.84617841907681
scn2a,1.06806472528667,0.900381235496334,1.26697693424591,0.755687639897852,0.449836496415147,104,0.84617841907681
gcc1,0.778655686870378,0.406864323194167,1.49018885198798,-0.755452715243055,0.449977393586706,107,0.84617841907681
dxo,1.11975194243245,0.834480397122196,1.5025450770387,0.753897577364683,0.450910725423631,107,0.846214035392488
aldh5a1,1.07885256830454,0.885648733498947,1.31420372447095,0.753839915379206,0.450945352908592,110,0.846214035392488
tdo2,0.921148549747339,0.743997041188946,1.14048121662642,-0.753705415313367,0.451026129460162,108,0.846214035392488
pithd1,0.923671170343804,0.751313438837564,1.13556924024189,-0.753484012862472,0.451159114712862,107,0.846214035392488
aspn,0.925030728869446,0.755097177067627,1.1332075861755,-0.752469818323333,0.451768573622435,112,0.846811537549844
lrrfip1,0.904373827000769,0.695722845328984,1.17560034783285,-0.751076152404578,0.452606826826311,108,0.847834667899709
mtpn,1.06564236419123,0.902559078971236,1.25819314748178,0.750216571733607,0.453124279635969,118,0.847834667899709
cacybp,1.31262424968627,0.644838955264246,2.67195771409064,0.750110488174344,0.453188163260717,111,0.847834667899709
fgf19,1.07115579392081,0.894620498128164,1.28252676665782,0.748079039027236,0.454412484369438,120,0.849317625702116
vstm2l,0.928732980870117,0.765010896264021,1.12749367880665,-0.747213430642396,0.454934738224546,118,0.849317625702116
serpina12,1.06416917473294,0.903939807610412,1.25280026713887,0.746988589678048,0.455070448463098,118,0.849317625702116
tpbgl,0.925757628929813,0.756096327804044,1.13348941927921,-0.746860310260935,0.455147885982584,108,0.849317625702116
pafah1b3,0.925377987144504,0.75471831702409,1.13462784694052,-0.745623384647373,0.455894952634811,110,0.850166692581637
il18bp,1.08464111693057,0.875907204273316,1.34311756633216,0.745027792983125,0.456254918363658,118,0.850293256950454
il1rn,1.0838982151826,0.876545718239099,1.34030127171936,0.743664251540199,0.457079621682986,119,0.851067765457088
gtpbp2,0.82146179635758,0.488901276163126,1.38023669762292,-0.742816259930613,0.457592929827526,108,0.851067765457088
krt19,1.07168038614283,0.892708095692891,1.28653347671482,0.742565305150325,0.457744900356182,122,0.851067765457088
ntf4,0.924026995237582,0.750052884501209,1.13835424884153,-0.742408354895132,0.457839959019512,116,0.851067765457088
epb41l5,0.925486694701189,0.754096914246028,1.1358296339474,-0.741072656686745,0.458649387615442,108,0.85202831356002
cndp1,0.93585622946283,0.785157789963489,1.11547881638557,-0.740031941374576,0.459280613217128,118,0.852149244912154
lrch4,1.10239781952759,0.851484128785963,1.42725026975186,0.739838707882818,0.459397868769814,107,0.852149244912154
lair2,0.935992794626159,0.785329120312914,1.11556096537336,-0.738707172620413,0.460084829419399,119,0.852149244912154
pdcd1,1.07199172426506,0.890970574886261,1.28979148053176,0.736655562903986,0.461331836543641,120,0.852149244912154
defb118,1.06428298524037,0.901691436089146,1.25619278096389,0.736549822875519,0.461396158459036,104,0.852149244912154
msln,1.07011836325709,0.893455774781489,1.28171236193544,0.736169168858877,0.461627752695759,118,0.852149244912154
foxo3,1.07694649220476,0.884028481346253,1.3119642314079,0.736042180833737,0.461705028095159,116,0.852149244912154
susd1,0.904163103126622,0.691386528433075,1.18242239823262,-0.735928737791894,0.461774067140974,118,0.852149244912154
nop56,0.925352503950441,0.752558803164087,1.13782106191195,-0.735647167351301,0.461945449887585,107,0.852149244912154
vsig10l,1.06829277984461,0.895883307327767,1.27388182605192,0.735646106637158,0.461946095576829,107,0.852149244912154
erp44,1.09753925593767,0.856500121298804,1.40641243167317,0.735629395284811,0.461956268356229,118,0.852149244912154
sod2,0.925118393396478,0.75151421810343,1.13882614750835,-0.734012406480297,0.462941176769096,119,0.852149244912154
numb,0.832519162153543,0.510250479181221,1.35832925912193,-0.733849893261772,0.463040228329201,110,0.852149244912154
grp,0.929175867904879,0.763614079586155,1.13063367554026,-0.73367746009696,0.463145338998792,104,0.852149244912154
