logFC,AveExpr,t,P.Value,adj.P.Val,B,protein,fdr
-0.0268112811334477,-0.0123374212184874,-0.9865804109483,0.323970744626578,0.982508055085963,-5.15708613750112,btn2a1,0.982508055085963
0.0490508777942242,-0.0572507139079852,0.986435039717797,0.324042026662544,0.982508055085963,-5.15720934834225,fcn2,0.982508055085963
-0.0563560783232175,0.00093390410958901,-0.986399701739747,0.324059356003058,0.982508055085963,-5.15723929665902,ggt1,0.982508055085963
0.0598062045688374,0.148374161490683,0.986271481322859,0.324122238902227,0.982508055085963,-5.15734795221544,snu13,0.982508055085963
0.0359266914790287,0.0108092129347163,0.985790639641175,0.324358128021911,0.982508055085963,-5.15775529770029,slitrk1,0.982508055085963
0.0592229803285578,-0.00799599367422245,0.985719303363292,0.324393133374942,0.982508055085963,-5.15781571339352,lgals4,0.982508055085963
-0.0414838732877848,-0.0672354720918102,-0.985272167484298,0.324612603041751,0.982508055085963,-5.15819429955999,eda2r,0.982508055085963
0.0700605733454018,0.104969798657718,0.984906069801927,0.324792368381891,0.982508055085963,-5.15850414362119,clasp1,0.982508055085963
0.0588260232827752,-0.0156010752688174,0.983034914906295,0.325712176047768,0.982508055085963,-5.16008598542744,dnpep,0.982508055085963
0.0690693409612509,-0.0286744057052299,0.982921602196914,0.325767931804937,0.982508055085963,-5.16018168153332,aifm1,0.982508055085963
-0.101549239729177,0.0068126889848812,-0.982405101211134,0.326022155872895,0.982508055085963,-5.16061774309033,crh,0.982508055085963
0.0426800886059709,0.0118826821541711,0.982351988835324,0.326048305335489,0.982508055085963,-5.160662570808,hs3st3b1,0.982508055085963
-0.0460451802112672,0.0154282608695652,-0.982186035902891,0.32613001975496,0.982508055085963,-5.16080262220905,nfx1,0.982508055085963
0.036125953234715,0.00843080714725818,0.981726777350008,0.326356225879145,0.982508055085963,-5.16119007759361,scpep1,0.982508055085963
0.0468703559993456,-0.0708480357142859,0.981471660964772,0.326481926597342,0.982508055085963,-5.16140522938927,fkbp14,0.982508055085963
0.0448047632599367,-0.0243737339841364,0.981064912052984,0.326682404662608,0.982508055085963,-5.16174814459661,itgal,0.982508055085963
-0.0699065761710436,0.043120425867508,-0.979900003329355,0.327257006645364,0.982508055085963,-5.16272945115085,blvrb,0.982508055085963
0.0246809941781242,0.0108786523553966,0.979898503951369,0.327257746650312,0.982508055085963,-5.1627307134601,cox6b1,0.982508055085963
0.142484824668563,-0.0556966576819406,0.977148963495275,0.328616587444508,0.982508055085963,-5.16504227481829,gcg,0.982508055085963
-0.0872139693848143,0.15766729828851,-0.976908163493337,0.328735766484169,0.982508055085963,-5.16524440838407,thap12,0.982508055085963
0.0317396308190009,-0.0559744512195124,0.974705583287042,0.329827189723965,0.982508055085963,-5.16709100017759,ache,0.982508055085963
0.0372447653513666,-0.0391539695057834,0.97367990300492,0.330336235659948,0.982508055085963,-5.16794948573326,pla2g7,0.982508055085963
0.181399417775933,-0.373347890295358,0.972675688220926,0.33083512104002,0.982508055085963,-5.16878913014052,chit1,0.982508055085963
-0.0395677331403917,0.0191868435013262,-0.97175296248704,0.331293953163122,0.982508055085963,-5.16955987692628,cx3cl1,0.982508055085963
-0.0526387258661869,0.076571115856914,-0.970839294837692,0.331748686659621,0.982508055085963,-5.17032233757131,il13,0.982508055085963
-0.0469946563289677,-0.0485680272108844,-0.970433165803562,0.331950947130926,0.982508055085963,-5.17066102446254,casp8,0.982508055085963
0.0363972881387487,-0.0311976147883124,0.970257400404719,0.332038506574387,0.982508055085963,-5.17080755821758,cmc1,0.982508055085963
-0.0320299142703785,0.0146815131177547,-0.97002304353022,0.332155277229118,0.982508055085963,-5.17100289782229,foxj3,0.982508055085963
-0.0413890530272678,0.0234800736067297,-0.96892558568582,0.332702449827559,0.982508055085963,-5.17191701649127,apoh,0.982508055085963
-0.0417866665070345,-0.0416756322444679,-0.96826661946191,0.333031278177508,0.982508055085963,-5.17246540043225,tjap1,0.982508055085963
-0.0748061639775044,0.0276981492537313,-0.967569841798189,0.333379202971445,0.982508055085963,-5.17304484524578,c9orf40,0.982508055085963
-0.0547156347351955,0.0139996495956873,-0.96716243046042,0.333582746027199,0.982508055085963,-5.17338345810893,rassf2,0.982508055085963
-0.0597181566684946,0.033171009513742,-0.966577229439621,0.33387525333236,0.982508055085963,-5.17386958851795,dsg4,0.982508055085963
0.0393391243280908,-0.0141663679493938,0.964741994965876,0.334793651638081,0.982508055085963,-5.1753922239258,lair1,0.982508055085963
0.027366246898873,-0.0206386642156863,0.963576613329271,0.335377683339863,0.982508055085963,-5.17635760326654,rnf149,0.982508055085963
-0.0604361052471041,-0.0337387061994609,-0.96347019614566,0.335431047073193,0.982508055085963,-5.17644569910129,akr1b1,0.982508055085963
0.0441921342130206,0.0843867297132393,0.963341134819577,0.335495773232017,0.982508055085963,-5.17655252750066,fgf20,0.982508055085963
-0.137697077600077,0.425034837159636,-0.962849582199628,0.335742367821346,0.982508055085963,-5.17695927122369,pnpt1,0.982508055085963
0.0712382561969147,0.0564216248506571,0.961973280044437,0.336182267232422,0.982508055085963,-5.17768386823944,snx2,0.982508055085963
-0.0424680192020707,0.0614930862250263,-0.961733243492105,0.336302829142868,0.982508055085963,-5.17788223475464,srpk2,0.982508055085963
-0.082105191551044,-0.142212922832981,-0.960975567249936,0.336683565850394,0.982508055085963,-5.17850805498118,ccn1,0.982508055085963
-0.0535382456131421,0.0708989136994565,-0.960935172130766,0.336703872419267,0.982508055085963,-5.17854140643044,septin7,0.982508055085963
0.0408440639670767,0.0179320238095238,0.959950259760635,0.337199230379733,0.982508055085963,-5.17935414694405,letm1,0.982508055085963
0.067647367095106,0.0420782741738064,0.959723654107143,0.33731326714718,0.982508055085963,-5.17954102200784,uros,0.982508055085963
-0.0537313321203729,0.0823503050640638,-0.959261776172173,0.337545778868054,0.982508055085963,-5.17992178278997,pdcl2,0.982508055085963
0.0476926252361431,0.0646736873868436,0.959162017807733,0.337596011271802,0.982508055085963,-5.18000399708299,cinp,0.982508055085963
-0.090311502280223,0.152817632702867,-0.957037682627782,0.338666841649365,0.982508055085963,-5.18175270712692,phldb2,0.982508055085963
-0.0370916294807272,0.0134564880952381,-0.956884791417208,0.338743994802593,0.982508055085963,-5.18187841469079,cpq,0.982508055085963
-0.0383777001611263,0.0381928912783753,-0.956610636404675,0.338882369309516,0.982508055085963,-5.18210377543729,dhrs4l2,0.982508055085963
-0.0268505997744194,-0.0436957519788919,-0.956169930710252,0.339104883161646,0.982508055085963,-5.18246590888522,cst3,0.982508055085963
-0.173001357959768,-0.152132363636363,-0.955962901645756,0.339209445241462,0.982508055085963,-5.18263596974169,lpa,0.982508055085963
-0.0245580485746884,-0.0289875609756095,-0.954965726325802,0.339713368434233,0.982508055085963,-5.18345456884369,paxx,0.982508055085963
-0.040519245497854,0.0217033841463415,-0.954952260029001,0.339720176921786,0.982508055085963,-5.18346561772783,sfrp4,0.982508055085963
-0.0461257401538912,-0.00644049276914834,-0.954778191157184,0.339808193092208,0.982508055085963,-5.18360842448407,pbld,0.982508055085963
0.0714062076586164,0.0159116334033614,0.954286505137237,0.340056888197571,0.982508055085963,-5.18401166506783,cxcl9,0.982508055085963
