protein,logFC,AveExpr,t,P.Value,fdr,comparison
art5,-0.144739006284531,0.123690593134993,-2.36335297466338,0.0181143590663017,0.984808809417994,hla_interaction_post
tnfsf14,-0.117874240026653,-0.00475139409515494,-2.36197996980258,0.0181815788836895,0.984808809417994,hla_interaction_post
nfu1,0.118760083878755,-0.0435607198388359,2.35104108425123,0.0187249740593443,0.984808809417994,hla_interaction_post
ruvbl1,-0.27008672495442,0.256746141725736,-2.34907997234558,0.0188238810374941,0.984808809417994,hla_interaction_post
stc1,0.105907344875659,0.0413066004624491,2.3201357746103,0.0203376902987782,0.984808809417994,hla_interaction_post
rilpl2,0.0831884753114658,-0.100361771722627,2.31897717069642,0.0204004364981265,0.984808809417994,hla_interaction_post
vasp,0.0680722954760876,-0.00175078925365387,2.31474222248748,0.0206312263323804,0.984808809417994,hla_interaction_post
itgb2,0.0724979505202796,0.00857576865614228,2.29817988957319,0.0215558154704597,0.984808809417994,hla_interaction_post
il13ra1,0.055400370537771,0.0143425372456325,2.29720521251216,0.0216113332954999,0.984808809417994,hla_interaction_post
bex3,-0.103517572876804,0.0376894264368488,-2.28617408189852,0.0222483969189098,0.984808809417994,hla_interaction_post
gpc5,-0.137668588258246,-0.0186076835651616,-2.27913386552501,0.0226634633431201,0.984808809417994,hla_interaction_post
nme1,-0.0476689209147502,0.00170617509249318,-2.27636848363707,0.0228283320501901,0.984808809417994,hla_interaction_post
cd82,-0.0928581166035064,0.0563102492066243,-2.27113752280613,0.023143046951963,0.984808809417994,hla_interaction_post
galnt5,-0.0623691295151501,-0.00254392970053979,-2.26994245450642,0.0232154733480468,0.984808809417994,hla_interaction_post
dusp13,0.0919261642575718,0.0314611083550083,2.2682684693318,0.0233172550838065,0.984808809417994,hla_interaction_post
espl1,0.122614895151882,0.0961580581258408,2.26592151271009,0.0234606070654988,0.984808809417994,hla_interaction_post
reg3g,-0.0883045872611995,0.0115044837333023,-2.25105126943631,0.0243867793990877,0.984808809417994,hla_interaction_post
btc,-0.146872551108899,0.0489706602240392,-2.2473496753123,0.024622195254687,0.984808809417994,hla_interaction_post
ccn2,-0.123126152082232,-0.0101385500721847,-2.24429353182407,0.0248180427876256,0.984808809417994,hla_interaction_post
clec4c,-0.119250700596031,-0.0076869624184559,-2.24333028001431,0.0248800500696853,0.984808809417994,hla_interaction_post
prnd,-0.111499353066419,0.0311709555006984,-2.24178662462429,0.0249796993892429,0.984808809417994,hla_interaction_post
chmp6,0.0589514728724921,-0.0120109248673208,2.2412698893851,0.0250131338970124,0.984808809417994,hla_interaction_post
pros1,0.0552698078330645,-0.00631127948529133,2.23543449388452,0.0253934012138065,0.984808809417994,hla_interaction_post
stx5,-0.0863885757491066,0.0338609010317357,-2.23107467629302,0.0256807671419829,0.984808809417994,hla_interaction_post
gipc2,0.059674187037415,0.0147996205033101,2.22577259154229,0.0260340270112886,0.984808809417994,hla_interaction_post
ifnw1,-0.0772120792635467,0.0371433922402153,-2.22536802715884,0.0260611534455182,0.984808809417994,hla_interaction_post
atp6ap2,0.0984822418215903,0.030303228037838,2.22525123524843,0.0260689890000738,0.984808809417994,hla_interaction_post
serpina9,-0.176974384543633,0.0286540245979543,-2.2202602392783,0.0264057428245916,0.984808809417994,hla_interaction_post
lgals3bp,-0.066185406537227,0.0393853990158688,-2.21694706194846,0.0266313604724511,0.984808809417994,hla_interaction_post
rap1a,-0.147718095892911,0.106057414848611,-2.20983043884207,0.0271216171667896,0.984808809417994,hla_interaction_post
prss53,-0.0843503435508051,0.00775535021095684,-2.20802151898374,0.0272474664579119,0.984808809417994,hla_interaction_post
abraxas2,0.092607547639176,0.01145735778006,2.20267386604581,0.0276224620058557,0.984808809417994,hla_interaction_post
ggact,0.0863435658797875,0.00363685582158396,2.19799859068664,0.0279539467969419,0.984808809417994,hla_interaction_post
celsr2,0.0588555338932582,-0.000643998281361737,2.19016289920268,0.0285172019694849,0.984808809417994,hla_interaction_post
get3,-0.115756096596617,0.0769813846459539,-2.18857855593161,0.0286322703435177,0.984808809417994,hla_interaction_post
pdap1,0.0940300346993817,-0.0551857833106486,2.18245253935798,0.0290809634156239,0.984808809417994,hla_interaction_post
duox2,-0.178018004012577,0.151934234216063,-2.17934848250677,0.0293106176106415,0.984808809417994,hla_interaction_post
setmar,0.0653766950600561,-0.00140051506923716,2.17463571585376,0.029662275009987,0.984808809417994,hla_interaction_post
csrp3,-0.203048412051622,0.158278597173225,-2.17276727335586,0.0298026956089796,0.984808809417994,hla_interaction_post
