logFC,AveExpr,t,P.Value,adj.P.Val,B,protein
0.130351504943395,0.0467665105386417,1.85325702893557,0.0645381320316871,0.981479508014637,-4.06335418976981,cyb5a
-0.0738823105203449,0.0247978409090909,-1.85253377545536,0.0646214899372105,0.981479508014637,-4.06726958141309,dscam
0.0779066408860351,-0.00136901260504201,1.8503309262091,0.0648877310556116,0.981479508014637,-4.08243098252496,lrp11
-0.0432764016852892,0.0129051643192488,-1.85031163454847,0.064963850201641,0.981479508014637,-4.0654557071712,nme1
0.14237745407638,0.0124196796338673,1.84730630079388,0.0653813356762939,0.981479508014637,-4.07350653626064,echdc3
-0.142180497632145,-0.021031797235023,-1.84674200927268,0.0654680069216465,0.981479508014637,-4.07537418553186,cfhr4
0.0794721806450202,0.0368206451612903,1.83992438870357,0.0664190430119757,0.981479508014637,-4.09368507005876,adamts16
-0.0800333063528217,-0.067952205882353,-1.83799916053053,0.0666879324751519,0.981479508014637,-4.10151038248954,kitlg
0.150993586111494,0.165087032710281,1.83656397325114,0.0669706079955333,0.981479508014637,-4.08497422778494,nlgn1
-0.148125664410077,0.00883357894736843,-1.83602099235177,0.0669818349935958,0.981479508014637,-4.10118983346922,padi4
0.183805177094527,-0.0307390756302521,1.83493730522432,0.0671412423520773,0.981479508014637,-4.10669135834289,dctn2
0.069797357451207,-0.099255157894737,1.83307668281027,0.0674192746207096,0.981479508014637,-4.10842434071754,setmar
-0.10834709928081,-0.117044953051643,-1.82520375570518,0.0686733919505967,0.981479508014637,-4.10305249134607,chad
-0.0545417869942619,0.0370545073375262,-1.82305797913629,0.0689228077108449,0.981479508014637,-4.12424511857581,dsg2
-0.0578199964171078,-0.0108510638297872,-1.82335192102918,0.0689587849837736,0.981479508014637,-4.10713897605947,il13ra2
-0.0659074814879971,0.0511869976359338,-1.81666794539579,0.0699786560670057,0.981479508014637,-4.11719258015513,cd3d
0.140264528689562,0.0869755868544601,1.81266915045606,0.0705896916028013,0.981479508014637,-4.12238782399062,ppm1b
-0.105519082420935,0.110430260047281,-1.80697472178232,0.0714797351379228,0.981479508014637,-4.13170809087297,itprip
-0.0995797217651253,0.0498738425925927,-1.80631723495474,0.0715675686357144,0.981479508014637,-4.13474505925693,septin7
0.0856387173097685,0.0669143192488263,1.80615014572435,0.0716035914749324,0.981479508014637,-4.1316122303265,amot
-0.196270336599069,0.0947254736842105,-1.80304464856402,0.0720172856330269,0.981479508014637,-4.15460138545197,mnda
