logFC,AveExpr,t,P.Value,adj.P.Val,B,protein,fdr,sex_group,analysis
0.0329649017622417,-0.0515894594594595,1.03422113905041,0.301463636437523,0.951197670715463,-5.20331261973427,tbcc,0.951197670715463,Male,prs_ms_interaction
-0.0288091058682797,-0.0606366197183098,-1.03396522038701,0.301583162515712,0.951197670715463,-5.20354678065941,casp3,0.951197670715463,Male,prs_ms_interaction
-0.0395317785590615,-0.017229055258467,-1.03346726378527,0.301815822362577,0.951197670715463,-5.20400223650068,plin1,0.951197670715463,Male,prs_ms_interaction
-0.0502377625732878,0.036873285198556,-1.0321142569891,0.302448591330446,0.951197670715463,-5.20523866030234,hebp1,0.951197670715463,Male,prs_ms_interaction
0.028755538951668,-0.00413345323741008,1.03196943690989,0.302516372604374,0.951197670715463,-5.20537090626164,tyro3,0.951197670715463,Male,prs_ms_interaction
0.151454970231086,0.413102400000001,1.03168399822925,0.302649998359998,0.951197670715463,-5.20563150738752,fam171a2,0.951197670715463,Male,prs_ms_interaction
-0.0435458242597548,-0.00579035398230088,-1.03019187260188,0.30334916516982,0.951197670715463,-5.20699262649366,inhbc,0.951197670715463,Male,prs_ms_interaction
0.0497642566299716,-0.00646508264462807,1.0301573387853,0.303365359447907,0.951197670715463,-5.20702410506026,rbpms2,0.951197670715463,Male,prs_ms_interaction
-0.0585005465893397,-0.0536013052208836,-1.02999630883626,0.303440880392104,0.951197670715463,-5.20717087461296,bpifb2,0.951197670715463,Male,prs_ms_interaction
0.0646152743068717,0.178686831275721,1.02940650397555,0.303717598131189,0.951197670715463,-5.20770825275386,gstm4,0.951197670715463,Male,prs_ms_interaction
0.0420870368132703,0.123941382405745,1.0292237593248,0.30380337022573,0.951197670715463,-5.20787469134704,il18,0.951197670715463,Male,prs_ms_interaction
0.0374060775822883,-0.0660766528925619,1.02918204020611,0.303822953559707,0.951197670715463,-5.20791268379917,vav3,0.951197670715463,Male,prs_ms_interaction
-0.022976377253875,-0.0131094455852156,-1.02913753583157,0.303843845244968,0.951197670715463,-5.20795321101628,rnase4,0.951197670715463,Male,prs_ms_interaction
-0.0563344983482874,0.0324231316725978,-1.02861707297174,0.304088237109627,0.951197670715463,-5.20842703287025,nt5e,0.951197670715463,Male,prs_ms_interaction
0.0332737513292918,0.0883081227436823,1.02792435954289,0.304413715040685,0.951197670715463,-5.20905729885767,psme2,0.951197670715463,Male,prs_ms_interaction
0.0334203331530346,-0.0427001769911505,1.02662941044725,0.305022780818103,0.951197670715463,-5.21023437541516,havcr2,0.951197670715463,Male,prs_ms_interaction
0.052950728999897,0.0724002617801047,1.02426227972131,0.306138230145566,0.951197670715463,-5.21238221875082,serpinb8,0.951197670715463,Male,prs_ms_interaction
0.0480734333135127,0.1469427,1.02336676930887,0.306560922214782,0.951197670715463,-5.21319348300498,smndc1,0.951197670715463,Male,prs_ms_interaction
0.0344192660604843,-0.0301894,1.0230094397743,0.306729694369109,0.951197670715463,-5.21351699909026,jpt2,0.951197670715463,Male,prs_ms_interaction
-0.0384376887738928,0.0545367075664622,-1.02280693764025,0.306825366587106,0.951197670715463,-5.21370028885733,mucl3,0.951197670715463,Male,prs_ms_interaction
-0.0663883243932321,0.164422491039427,-1.02151065643022,0.30743826462304,0.951197670715463,-5.21487272941326,lat2,0.951197670715463,Male,prs_ms_interaction
-0.0607920788165735,0.0496622123893805,-1.02067602047857,0.307833320734683,0.951197670715463,-5.2156268444157,app,0.951197670715463,Male,prs_ms_interaction
0.0419883559338821,0.0190126559714795,1.01969940730191,0.308296006004911,0.951197670715463,-5.21650846000028,dbi,0.951197670715463,Male,prs_ms_interaction
-0.0709857252708762,0.0177420222634508,-1.01963971203293,0.308324302490982,0.951197670715463,-5.21656232130115,lpo,0.951197670715463,Male,prs_ms_interaction
-0.0415351082846106,-0.0198452042628774,-1.01935444199893,0.308459548705304,0.951197670715463,-5.21681966877101,scrn1,0.951197670715463,Male,prs_ms_interaction
0.0305328770373701,0.00219519038076151,1.0191453973185,0.30855868153326,0.951197670715463,-5.21700820637777,usp25,0.951197670715463,Male,prs_ms_interaction
0.0386164004854028,-0.0502174295774648,1.01913967349592,0.308561396172149,0.951197670715463,-5.21701336815742,pdgfrb,0.951197670715463,Male,prs_ms_interaction
-0.0367020219970767,0.0238064831261101,-1.01880671100828,0.30871933763368,0.951197670715463,-5.21731358615201,nub1,0.951197670715463,Male,prs_ms_interaction
-0.0465199746298001,-0.000418357933579343,-1.01816862812961,0.309022163335251,0.951197670715463,-5.21788864507252,ceacam3,0.951197670715463,Male,prs_ms_interaction
0.0287612319798585,-0.0183077669902913,1.01747999199072,0.309349201740439,0.951197670715463,-5.21850886145386,tacstd2,0.951197670715463,Male,prs_ms_interaction
-0.0451925851649233,0.0562461403508772,-1.01633337934415,0.309894245145763,0.951197670715463,-5.21954062454627,cdsn,0.951197670715463,Male,prs_ms_interaction
0.0288528335976951,-0.0191838078291815,1.01454427922343,0.310745964984839,0.951197670715463,-5.2211482062497,tnfsf13,0.951197670715463,Male,prs_ms_interaction
-0.057276806845939,-0.0360642561983472,-1.01418364811527,0.31091783457551,0.951197670715463,-5.22147190681664,tmem132a,0.951197670715463,Male,prs_ms_interaction
-0.0422961353502174,0.0333246835443038,-1.01394850521771,0.311029932849304,0.951197670715463,-5.22168290809434,abhd14b,0.951197670715463,Male,prs_ms_interaction
0.0414953292346468,-0.0467869604316546,1.01241626025067,0.311761045431397,0.951197670715463,-5.22305664729147,col4a1,0.951197670715463,Male,prs_ms_interaction
-0.0281266629742096,0.00739054054054052,-1.01152233071881,0.312188109248774,0.951197670715463,-5.22385714690138,actn4,0.951197670715463,Male,prs_ms_interaction
-0.122545240734551,0.492985273368606,-1.00756747895016,0.31408212634714,0.951197670715463,-5.22739020220684,hao1,0.951197670715463,Male,prs_ms_interaction
-0.0371056800789078,-0.134302508960574,-1.00715573666784,0.314279748364041,0.951197670715463,-5.22775723859181,dpp6,0.951197670715463,Male,prs_ms_interaction
0.0747113267625745,0.101805585585586,1.0058738618614,0.31489552864778,0.951197670715463,-5.22889897395744,s100a12,0.951197670715463,Male,prs_ms_interaction
-0.0460287423474919,0.0299518450184501,-1.00575921920142,0.314950638790292,0.951197670715463,-5.22900101288252,rrm2b,0.951197670715463,Male,prs_ms_interaction
0.0301419462660081,0.0402954,1.00518466227719,0.315226931128939,0.951197670715463,-5.22951222888889,tnfaip2,0.951197670715463,Male,prs_ms_interaction
-0.036931649500519,-0.0242802,-1.00515051330872,0.31524335767473,0.951197670715463,-5.22954260400878,pcyt2,0.951197670715463,Male,prs_ms_interaction
-0.0366329557614113,0.0813916814159293,-1.0050480033828,0.315292671013282,0.951197670715463,-5.22963377925013,spink5,0.951197670715463,Male,prs_ms_interaction
-0.0435494430698525,-0.0598979316546761,-1.00483795467971,0.315393732736966,0.951197670715463,-5.22982057360006,fcrl1,0.951197670715463,Male,prs_ms_interaction
-0.0588199179504071,0.152729520295203,-1.00482950894195,0.315397796720747,0.951197670715463,-5.2298280835025,agr3,0.951197670715463,Male,prs_ms_interaction
