logFC,AveExpr,t,P.Value,adj.P.Val,B,protein,fdr
0.0257662171525169,-0.0120396313364056,0.578623611674091,0.563369735227827,0.998266391800672,-5.30049263330508,ddt,0.998266391800672
0.0914261441787415,0.264914406779661,0.578590965037149,0.563391733925103,0.998266391800672,-5.30050805492621,il6,0.998266391800672
-0.0258319984308921,-0.133336307053942,-0.578321256286491,0.563573491130354,0.998266391800672,-5.3006354267873,gzma,0.998266391800672
0.0228125464849593,-0.0663328389830509,0.577974874763938,0.563806959951141,0.998266391800672,-5.30079892107314,cdnf,0.998266391800672
-0.048974316710781,0.114510563380282,-0.57707524071396,0.56441355214097,0.998266391800672,-5.30122309795815,kir3dl2,0.998266391800672
0.0270270695139242,0.0148837104072398,0.575735314938364,0.56531760328805,0.998266391800672,-5.30185365104851,ehbp1,0.998266391800672
-0.0339856807241065,-0.00435987394957983,-0.575248096098474,0.565646504506053,0.998266391800672,-5.30208256818218,tfrc,0.998266391800672
0.0392603446987947,0.0570681034482759,0.574574167390251,0.566101598166728,0.998266391800672,-5.30239889150999,coro1a,0.998266391800672
-0.027797478875416,-0.0281808333333334,-0.574399982664649,0.566219251173007,0.998266391800672,-5.30248058884517,wif1,0.998266391800672
-0.101365652390167,-0.0508467532467533,-0.57244141183803,0.567542979082741,0.998266391800672,-5.30339751159743,gcg,0.998266391800672
-0.0584409304870447,-0.0209042194092827,-0.572245716491368,0.567675324438758,0.998266391800672,-5.30348895659956,ccl26,0.998266391800672
-0.0365601624697538,-0.0662142857142858,-0.572027295402448,0.567823056369396,0.998266391800672,-5.30359098413408,angptl4,0.998266391800672
0.0663159313199765,0.0547425847457627,0.57133607573846,0.568290693684888,0.998266391800672,-5.3039136066029,ccl4,0.998266391800672
-0.0485328516946971,0.0409210416666667,-0.570532142272862,0.568834819298389,0.998266391800672,-5.30428834838671,ccl13,0.998266391800672
-0.0459944620220753,0.0243418067226891,-0.570128789099651,0.569107914802058,0.998266391800672,-5.30447616737836,tff2,0.998266391800672
-0.0292281548813162,0.0135208333333333,-0.569158148882319,0.569765357443083,0.998266391800672,-5.30492759745224,il9,0.998266391800672
0.0374315383366435,0.0873279069767442,0.569017010561508,0.569860984849086,0.998266391800672,-5.30499317489151,micall2,0.998266391800672
0.0122025433405701,-0.000861467889908257,0.568738688596271,0.57004958276002,0.998266391800672,-5.30512244478862,c1r,0.998266391800672
-0.0667916106502067,0.15725355450237,-0.568282301382404,0.570358906918464,0.998266391800672,-5.30533428271706,crym,0.998266391800672
0.0258358608764561,-0.0620357487922706,0.568060846111454,0.570509030970678,0.998266391800672,-5.30543701290677,tp53i3,0.998266391800672
-0.0361955596159115,0.00233193277310923,-0.567566384407815,0.570844293839398,0.998266391800672,-5.30566624312892,lgals7_lgals7b,0.998266391800672
-0.0576730150500208,0.15573896713615,-0.567322923647744,0.571009403686919,0.998266391800672,-5.3057790373283,vcpkmt,0.998266391800672
-0.0238183621923844,-0.0520972916666666,-0.567093008905489,0.571165347912729,0.998266391800672,-5.30588551142962,cdh5,0.998266391800672
-0.0247531994114197,-0.02746875,-0.56648704643236,0.571576451628277,0.998266391800672,-5.30616592805428,pafah2,0.998266391800672
0.0383841400223964,0.0660513636363637,0.565357052229302,0.572343452672189,0.998266391800672,-5.30668804850263,larp1,0.998266391800672
