config,sex_lbl,stage,curve_key,fpr,tpr,auc
female_combined,Female,Combined,Female Combined,0.216358839050132,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.213720316622691,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.211081794195251,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.20844327176781,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.205804749340369,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.203166226912929,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.200527704485488,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.197889182058048,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.195250659630607,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.192612137203166,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.189973614775726,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.187335092348285,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.184696569920844,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.182058047493404,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.179419525065963,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.176781002638522,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.176781002638522,0.588235294117647,0.752444513425422
female_combined,Female,Combined,Female Combined,0.174142480211082,0.588235294117647,0.752444513425422
female_combined,Female,Combined,Female Combined,0.171503957783641,0.588235294117647,0.752444513425422
female_combined,Female,Combined,Female Combined,0.168865435356201,0.588235294117647,0.752444513425422
female_combined,Female,Combined,Female Combined,0.16622691292876,0.588235294117647,0.752444513425422
female_combined,Female,Combined,Female Combined,0.163588390501319,0.588235294117647,0.752444513425422
female_combined,Female,Combined,Female Combined,0.160949868073879,0.588235294117647,0.752444513425422
female_combined,Female,Combined,Female Combined,0.158311345646438,0.588235294117647,0.752444513425422
female_combined,Female,Combined,Female Combined,0.155672823218997,0.588235294117647,0.752444513425422
female_combined,Female,Combined,Female Combined,0.153034300791557,0.588235294117647,0.752444513425422
female_combined,Female,Combined,Female Combined,0.150395778364116,0.588235294117647,0.752444513425422
female_combined,Female,Combined,Female Combined,0.147757255936675,0.588235294117647,0.752444513425422
female_combined,Female,Combined,Female Combined,0.145118733509235,0.588235294117647,0.752444513425422
female_combined,Female,Combined,Female Combined,0.145118733509235,0.558823529411765,0.752444513425422
female_combined,Female,Combined,Female Combined,0.145118733509235,0.529411764705882,0.752444513425422
female_combined,Female,Combined,Female Combined,0.142480211081794,0.529411764705882,0.752444513425422
female_combined,Female,Combined,Female Combined,0.139841688654354,0.529411764705882,0.752444513425422
female_combined,Female,Combined,Female Combined,0.137203166226913,0.529411764705882,0.752444513425422
female_combined,Female,Combined,Female Combined,0.134564643799472,0.529411764705882,0.752444513425422
female_combined,Female,Combined,Female Combined,0.131926121372032,0.529411764705882,0.752444513425422
female_combined,Female,Combined,Female Combined,0.129287598944591,0.529411764705882,0.752444513425422
female_combined,Female,Combined,Female Combined,0.12664907651715,0.529411764705882,0.752444513425422
female_combined,Female,Combined,Female Combined,0.12401055408971,0.529411764705882,0.752444513425422
female_combined,Female,Combined,Female Combined,0.121372031662269,0.529411764705882,0.752444513425422
female_combined,Female,Combined,Female Combined,0.121372031662269,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.118733509234829,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.116094986807388,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.113456464379947,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.110817941952507,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.108179419525066,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.105540897097625,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.102902374670185,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.100263852242744,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0976253298153035,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0949868073878628,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0923482849604221,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0897097625329816,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0870712401055409,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0844327176781002,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0817941952506597,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.079155672823219,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0765171503957783,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0738786279683378,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0712401055408971,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0686015831134564,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0659630606860159,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0633245382585752,0.5,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0633245382585752,0.470588235294118,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0633245382585752,0.441176470588235,0.752444513425422
female_combined,Female,Combined,Female Combined,0.0606860158311345,0.441176470588235,0.752444513425422
female_combined,Female,Combined,Female Combined,0.058047493403694,0.441176470588235,0.752444513425422
