protein,log2fc,se,t_stat,p_value,fdr,n_cases,n_controls,mean_cases,mean_controls,significant_fdr05,significant_fdr10
cfc1,0.016989489467786778,0.023579844234503353,0.5296177151583366,0.5963794840596977,0.9982738934278431,476,47037,0.033219747899159664,0.03250405638114676,False,False
insl4,-0.01797881920771009,0.025050049756444124,-0.5283449412808223,0.5972627119433866,0.9982738934278431,445,41927,0.03277932584269663,0.06937190235409163,False,False
tpsg1,0.014172809073387428,0.013259864393581802,0.5283254933119045,0.5972762773814861,0.9982738934278431,433,40898,0.026885450346420325,0.012236075113697493,False,False
clip2,0.02289671855455273,0.03768699864910164,0.5276837245441843,0.5977212806943213,0.9982738934278431,489,48109,-0.0768927402862986,-0.04582249059427549,False,False
prkcq,0.016058360004113936,0.021456412936244028,0.5262690446143174,0.5987037322024318,0.9982738934278431,487,47262,0.05570995893223819,0.04082108670813762,False,False
hras,-0.02831637829626351,0.048552499713924675,-0.5261660421966096,0.5987756437000755,0.9982738934278431,438,41270,0.2544143835616438,0.2781218100314998,False,False
brme1,-0.01631687520913021,0.020423680749699892,-0.5259117554881795,0.5989523514691866,0.9982738934278431,431,40773,0.0024707656612528986,0.017864282736124396,False,False
vav3,0.018946243523040557,0.027472576718164922,0.5254304205497359,0.5992868384646364,0.9982738934278431,431,40773,0.02311160092807425,0.012033428984867436,False,False
upk3bl1,-0.018516325385579673,0.026567626116645753,-0.5248082649868621,0.5997192756187132,0.9982738934278431,437,41263,0.04762963386727688,0.06602470372973365,False,False
med18,0.01631400446127825,0.022316256263471373,0.5235265203220423,0.6006103425090182,0.9982738934278431,476,47037,-0.011196953781512607,-0.013850997087399283,False,False
dtnb,-0.015176997673669547,0.017587486773006897,-0.5234022142427633,0.6006971265201237,0.9982738934278431,443,41845,-0.04013126410835214,0.039307453698171825,False,False
rras,0.02335186897606413,0.038079491876001584,0.5230923531698849,0.6009127863228731,0.9982738934278431,436,40966,0.14940963302752294,0.14338641312307768,False,False
gata3,-0.013958959961791959,0.01296661489162559,-0.5218769311402094,0.6017588360908708,0.9982738934278431,434,40633,-0.021449193548387094,-0.005865841803460241,False,False
pdrg1,-0.017772242219328844,0.0249359027156205,-0.5207646125821774,0.6025335428360796,0.9982738934278431,436,40966,0.03620366972477064,0.05601296440951032,False,False
cd7,0.01626317217265636,0.020785925843059293,0.5203355819098567,0.602832492618781,0.9982738934278431,433,40820,0.04709699769053118,0.015234590886820186,False,False
spred2,0.01568647407627309,0.01927259917568449,0.5185120165821505,0.6041038543323736,0.9982738934278431,433,40898,0.05957205542725174,0.0505947405741112,False,False
eif2ak3,-0.019015349181429143,0.028305443215465142,-0.5181203854943962,0.6043770615300932,0.9982738934278431,428,40756,0.07658785046728972,0.10391890519187359,False,False
lrp2,0.01526886561645426,0.018058903730677603,0.5179623837215084,0.604487282771826,0.9982738934278431,436,40966,0.026037385321100913,0.011404136356978957,False,False
vps4b,-0.018138377476191448,0.026408410362890003,-0.5176393626809015,0.604712615340576,0.9982738934278431,445,41927,-0.010159325842696642,0.029434954802394636,False,False
ppp1r12a,-0.01845827187344006,0.028494276356864447,-0.5174574101135363,0.6048392376799114,0.9982738934278431,490,48316,-0.00026979591836734715,0.05182927291166487,False,False
alcam,0.01209189185721754,0.009523533275641512,0.517037924391076,0.6051320067001086,0.9982738934278431,495,48767,0.02852171717171717,0.0037385937211639017,False,False
dsg4,0.01743834948106588,0.025927853148060023,0.5169948863362913,0.6051620967713077,0.9982738934278431,484,47801,0.03143502066115703,-0.012152532373799712,False,False
pof1b,0.01659615414716102,0.022136224496494983,0.5161623279818567,0.605743800732876,0.9982738934278431,433,40898,0.07127344110854503,0.06528627438994572,False,False
fstl3,0.013942276308714191,0.0163416030704466,0.5160219242577202,0.6058414470800695,0.9982738934278431,486,48061,0.011123971193415634,0.026339876407066018,False,False
mvk,-0.017825380209954785,0.02697965037213091,-0.514874727011374,0.6066429459428766,0.9982738934278431,487,47262,-0.04080687885010266,0.06235492996487665,False,False
dpep2,-0.013420484780999938,0.014680994568757462,-0.514811804037693,0.6066868854431976,0.9982738934278431,486,47948,-0.001691049382716052,0.006201189830649871,False,False
st8sia1,0.017236000780656922,0.024073751391565774,0.514256489656805,0.607075427478021,0.9982738934278431,433,40898,0.10514942263279448,0.088965638906548,False,False
gtf2ird1,-0.021661644629527084,0.03518154707539828,-0.5140605602309986,0.6072123694460345,0.9982738934278431,439,41345,0.177049430523918,0.18868632845567784,False,False
trim58,-0.01927637801590348,0.029778200127676423,-0.5120513315159828,0.608617753760859,0.9982738934278431,445,41927,-0.035145280898876405,0.03385183771793832,False,False
eif4ebp1,0.017917521105048333,0.027690714296300302,0.511159970174311,0.6092413656075714,0.9982738934278431,486,48171,0.009911522633744846,0.046672909011646016,False,False
duox2,0.021929893337330853,0.037030943740841565,0.5109762095012025,0.6093700780045352,0.9982738934278431,474,47281,0.18280000000000002,0.152661011822931,False,False
adamtsl4,0.013304932947471891,0.011680230269374148,0.5107099914274148,0.6095568636994882,0.9982738934278431,431,41017,0.02489907192575406,0.003612725211497672,False,False
nenf,-0.030235708081063174,0.05455605964911272,-0.5105828839673079,0.6096458236591962,0.9982738934278431,445,41927,0.3354015730337078,0.36695140482266797,False,False
fmnl1,-0.019796750643117377,0.03210737644664548,-0.5105006085063453,0.609703159774879,0.9982738934278431,485,47038,0.0054212371134020635,0.05548277988009694,False,False
blvrb,0.020731482049827134,0.03452178791318104,0.5098418190533295,0.6101645968425133,0.9982738934278431,487,48193,0.059732956878850114,0.08339044985786317,False,False
trim24,-0.01800565758142578,0.026648568234561364,-0.5094642971758301,0.6104295137274073,0.9982738934278431,438,41266,0.014275114155251135,0.05996999466873456,False,False
fam3d,-0.02428166189509226,0.04175236902383236,-0.5092515481827228,0.6105785662156022,0.9982738934278431,440,41948,0.058007159090909095,0.1127772337179365,False,False
ryr1,0.014687995098323282,0.016930731772821363,0.5090938655625684,0.6106891592206105,0.9982738934278431,428,40756,0.03748516355140187,0.02298002380017666,False,False
il13,0.01669545046866332,0.024673871951484433,0.5081439788733261,0.6113547225171543,0.9982738934278431,487,47262,0.07933963039014374,0.06239042782785324,False,False
oga,0.015397150293453373,0.019764475766728323,0.5073877375390865,0.6118854280048619,0.9982738934278431,440,41948,0.006713863636363633,0.020708957518832838,False,False
il20rb,-0.01585949487375904,0.020919279471725716,-0.5062468021801071,0.6126861037142448,0.9982738934278431,433,40898,-0.013567667436489609,0.0035633197222358056,False,False
cd164l2,0.014840960627269124,0.01784077347375436,0.5057304398879727,0.6130485888685187,0.9982738934278431,436,40966,0.030726834862385317,0.01769403285651516,False,False
hpcal1,0.01604777936437855,0.02346411590220129,0.5055961330411909,0.6131424623203832,0.9982738934278431,497,48696,-0.09240402414486922,-0.08743705643173977,False,False
gucy2c,-0.023680868694022077,0.04096372936162994,-0.5030611594981972,0.6149239251889698,0.9982738934278431,439,41345,0.21229202733485195,0.2194980275728625,False,False
itih4,0.013201854799935195,0.012776724163267847,0.5024301544012559,0.615367567371384,0.9982738934278431,443,42191,0.050336230248306996,0.019212483705055582,False,False
txk,-0.02196226348142631,0.037054898869261124,-0.502401923208267,0.6153874743920114,0.9982738934278431,439,41345,0.19696970387243737,0.2117968774942557,False,False
entpd5,0.012183532658850462,0.010838153241007968,0.5023926684525283,0.6153936519665184,0.9982738934278431,474,47281,0.006574261603375528,-0.013716719189526447,False,False
cc2d1a,-0.015590868222328861,0.02234107084167539,-0.5019920699186748,0.6156753884258029,0.9982738934278431,484,47801,-0.0031066115702479313,0.06342715947365117,False,False
lag3,0.01496572915544319,0.020615845960953262,0.501918213260731,0.615727334820477,0.9982738934278431,486,47948,0.02991841563786008,0.027315622132310004,False,False
pde5a,0.019689018646414015,0.0316439621520592,0.5015499419993311,0.6159867906829584,0.9982738934278431,433,41210,-0.10461974595842959,-0.08884494297500607,False,False
proc,0.012578503302628044,0.013007350888445695,0.501127067274208,0.6162839604807768,0.9982738934278431,484,48287,0.009964256198347107,-0.0038267753225505823,False,False
tfpi2,0.014395498991731447,0.019089543378303406,0.5008039668717723,0.6165113587608464,0.9982738934278431,487,48177,0.04704702258726899,0.019015506361956952,False,False
nrgn,0.01743854248594411,0.02638781607474136,0.498485068076736,0.6181447645721704,0.9982738934278431,447,42161,-0.021062192393736037,-0.006821123787386447,False,False
hip1,-0.014224369054314252,0.016411409450231323,-0.4982335860381955,0.6183220733125943,0.9982738934278431,428,40756,0.020600467289719628,0.039062616547256845,False,False
ehbp1,0.015685971361105992,0.021544806066266343,0.4979734365633538,0.6185053381592205,0.9982738934278431,445,42119,0.03414539325842697,0.050990103041382746,False,False
angptl3,-0.013903505027274637,0.017867374466605638,-0.4975517654251737,0.6188022554254717,0.9982738934278431,483,48206,0.013587267080745341,-0.0015871354188275312,False,False
ncln,0.017030529641852397,0.026511701875778792,0.4971343080914861,0.6190966316820601,0.9982738934278431,487,47262,0.11534548254620124,0.09729811899623375,False,False
draxin,-0.015146384139219343,0.021609143911551984,-0.4960215854493031,0.6198814396829758,0.9982738934278431,484,47801,0.001268595041322311,0.013531805819961926,False,False
lgals1,-0.012913120563123933,0.014739628760611008,-0.4954957875281988,0.6202524327485999,0.9982738934278431,486,48171,-0.027897942386831274,0.015518327416910588,False,False
wdr46,-0.014430448395198867,0.017842516697267583,-0.49531087670883167,0.6203832632212145,0.9982738934278431,445,41927,-0.0010856179775280935,0.022845279891239537,False,False
tmed1,0.01758337241470742,0.026896693423926518,0.4950933032107459,0.6205368644233187,0.9982738934278431,439,41345,0.043534965831435075,0.026917461603579634,False,False
nudt15,-0.01692141252128086,0.02497306013629011,-0.49483004164688654,0.6207227364916373,0.9982738934278431,428,40756,0.03157640186915888,0.05803271910884286,False,False
arsa,-0.01493783631136181,0.021205417695282423,-0.49481248672283445,0.6207347226869022,0.9982738934278431,487,48193,0.02088275154004107,0.0645621169049447,False,False
metap2,-0.013669898552380337,0.0174518347705205,-0.49479594880016,0.6207463830980032,0.9982738934278431,492,48506,-0.08710640243902439,-0.04126441368078176,False,False
get3,0.017162040331859082,0.025986820595183893,0.4947334072085109,0.6207908704241945,0.9982738934278431,445,42119,0.09901528089887641,0.08865716659939696,False,False
psmd9,0.0174980231650253,0.028060111065457048,0.49463983816165563,0.6208566195665192,0.9982738934278431,486,47948,0.04578179012345679,0.05979356281805289,False,False
dnajb2,-0.01597691902594346,0.022488718334116264,-0.49412574728313696,0.6212199819237574,0.9982738934278431,433,41210,-0.013278521939953812,0.03280112836690124,False,False
selenop,-0.012533813326434703,0.011099915814266234,-0.4914683924468999,0.6230977324228666,0.9982738934278431,443,42191,-0.028307562076749438,-0.0074889004764049204,False,False
vipr1,0.012929275574240284,0.012260679741429614,0.49128632870730465,0.6232265494905225,0.9982738934278431,431,41017,0.02065290023201856,0.005809084038325573,False,False
ccl2,-0.016721552472425433,0.026357036137385003,-0.49075682774538515,0.6236006824260463,0.9982738934278431,484,47718,-0.03423378099173554,0.019828151850454754,False,False
tfap2a,-0.018372550999425547,0.02930023177435428,-0.49033117324655456,0.6239021826617643,0.9982738934278431,431,40773,0.034869141531322506,0.055685519829298806,False,False
ranbp2,0.013862554307911026,0.0161490262751372,0.4882054416855256,0.6254069287133401,0.9982738934278431,431,40773,0.013416357308584691,-0.0031001839452578913,False,False
txndc9,-0.013974170391819009,0.017047668050343696,-0.4880650778215715,0.6255062656938387,0.9982738934278431,444,42031,0.05847770270270271,0.08400313934952773,False,False
pibf1,-0.015656337676655255,0.022408180083781006,-0.48758366944697085,0.62584728079816,0.9982738934278431,448,42045,-0.0009959821428571491,0.042726602449756214,False,False
bche,-0.013199098281921933,0.014021010900257763,-0.48718903649708334,0.6261269276785222,0.9982738934278431,439,41384,-0.04426674259681093,-0.01227143340421419,False,False
adam9,-0.013277295643487718,0.014604126940179193,-0.48692529793189193,0.6263137885070201,0.9982738934278431,440,41948,-0.02446568181818182,0.009203993039000668,False,False
ccnd2,-0.014294651313408565,0.018069813827639336,-0.48619428757512123,0.626831971171246,0.9982738934278431,439,41345,-0.039759908883826876,-0.02295188656427621,False,False
il36g,0.019842935908806484,0.03348379080941835,0.4859974609395359,0.6269715527870141,0.9982738934278431,431,40743,0.09658143851508122,0.09850538742851533,False,False
sirt2,0.016124932991448446,0.02525966628742086,0.4857231561162201,0.6271656609517082,0.9982738934278431,486,47948,-0.016915226337448554,-0.005166729582047217,False,False
gmpr2,0.014836588804367293,0.01984930857974894,0.4855400730476194,0.6272958487172122,0.9982738934278431,433,41210,0.018512009237875302,0.0345362509099733,False,False
abraxas2,0.015533400860875141,0.02187933338629565,0.48531264387509826,0.62745716970103,0.9982738934278431,428,40756,0.02253668224299065,0.04192138826185102,False,False
tmod4,0.01490587980680814,0.019920734427666405,0.48511054646990553,0.6276005192415336,0.9982738934278431,434,40633,0.008782488479262666,0.00014478871852927395,False,False
cd1c,-0.011984811354535137,0.012322621235522423,-0.4843160816141294,0.6281637380673625,0.9982738934278431,490,48316,-0.002129183673469387,-0.009511358556171868,False,False
mybpc2,-0.02328407558250447,0.04206441126956832,-0.4842799806647398,0.6281897407136667,0.9982738934278431,431,41017,0.124384686774942,0.22393878757588317,False,False
pdlim7,0.02129439180758771,0.0383895003537027,0.4842472142946916,0.6282126034258799,0.9982738934278431,491,48370,0.014661405295315686,0.030585941699400456,False,False
gatd3,0.016954670304182094,0.02615315712597866,0.4841719111003647,0.6282664281481782,0.9982738934278431,431,41017,0.03878410672853829,0.062340998854133654,False,False
atp2b4,-0.018800441076722987,0.031056300223937593,-0.48377832683107175,0.6285457704784004,0.9982738934278431,428,40756,0.13067196261682243,0.1471561267052704,False,False
cradd,0.014673309317759882,0.02130074173919245,0.4837648424758269,0.6285549666758252,0.9982738934278431,484,47718,-0.038525000000000004,-0.013631357139863364,False,False
pik3ap1,0.01706926844805012,0.02800192745047763,0.48345314681530355,0.6287761979964601,0.9982738934278431,489,48109,0.016273824130879348,0.021312833357583823,False,False
timm10,-0.01276993729307372,0.01303211634533284,-0.4833885335898924,0.6288223750116806,0.9982738934278431,445,42119,0.024733033707865164,0.05343688359172819,False,False
shh,0.015241540833745227,0.021289918344352173,0.48268933657350255,0.629318892536394,0.9982738934278431,433,40898,0.01225473441108545,0.002241994718568146,False,False
was,-0.018233998205796877,0.03095080120028029,-0.48241320805379706,0.6295146518068879,0.9982738934278431,487,47262,0.03458655030800821,0.05473059857813888,False,False
optc,0.015315701067768311,0.02339501826506651,0.4815948612312051,0.6300959534628257,0.9982738934278431,486,47948,0.05608621399176954,0.017051795695336616,False,False
il19,0.02011063361273583,0.03565598427325626,0.4814203680382425,0.6302199838815012,0.9982738934278431,473,46975,0.043771881606765324,0.08907454177754125,False,False
atrn,-0.01174778564240889,0.00827793626659724,-0.48132563266099937,0.6302875526363811,0.9982738934278431,443,42191,-0.026725507900677205,-0.007567668460098126,False,False
lmnb1,0.018264926118312888,0.030196070991344505,0.4808158134939448,0.6306498967762956,0.9982738934278431,439,41869,-0.00988428246013667,0.001921247223482767,False,False
nell1,0.014544926581365332,0.021362514285598072,0.4803514617768356,0.6309796550376806,0.9982738934278431,490,48316,0.01655979591836735,0.0006972203824819928,False,False
yy1,0.012913656232947898,0.013561900475502372,0.4787006622421733,0.6321541271851856,0.9982738934278431,433,40898,0.01835011547344111,0.008043684287740232,False,False
pkd2,-0.015330684443129726,0.021925940290296483,-0.4785025787230516,0.6322950797273552,0.9982738934278431,428,40756,0.03202114485981308,0.07433200142310335,False,False
tex33,-0.014415724338363406,0.01931015900021144,-0.4776696458188687,0.6328878509929814,0.9982738934278431,439,41345,0.02544601366742597,0.03709766840004838,False,False
mtif3,0.017249105776018042,0.02784559458320094,0.4773746004900272,0.6330978590961431,0.9982738934278431,440,41948,0.020065000000000003,0.03036367407266139,False,False
muc2,-0.0242946817547477,0.04549270646962811,-0.47667549289076755,0.633595664015004,0.9982738934278431,443,42120,-0.03038250564334085,0.024650459401709398,False,False
plekho1,0.014903881061980134,0.02122305029531991,0.4761910999197105,0.6339406891397878,0.9982738934278431,444,42031,0.046237837837837845,0.055640915038899855,False,False
pmm2,-0.01484290503877057,0.02064257855909021,-0.4761208415535009,0.633990815673318,0.9982738934278431,428,40756,0.025001401869158883,0.047363948866424574,False,False
ccdc28a,-0.013048344897757188,0.01445555789407808,-0.47587632059442647,0.6341650040820292,0.9982738934278431,436,40966,-0.02402591743119266,-0.010312025826294976,False,False
rab2b,-0.014277712335332211,0.019255408353463725,-0.4756036391279526,0.6343592343640866,0.9982738934278431,445,41927,-0.004322921348314597,0.024350032198821762,False,False
ahnak2,-0.012993659239651508,0.014436017377067463,-0.47425016418427524,0.6353240235563589,0.9982738934278431,431,41017,-0.020806612529002316,0.016870684106589953,False,False
ndufa5,-0.013087357035087514,0.014737526139896488,-0.4741374111372693,0.6354044312320364,0.9982738934278431,431,40832,-0.020803712296983756,0.01160284335815047,False,False
pon2,-0.013187551205646261,0.017538932245082798,-0.4727181310334461,0.6364164499711602,0.9982738934278431,474,47281,-0.028770886075949374,-0.007005687273957826,False,False
abca2,-0.013861680764379047,0.017763603530915734,-0.4723252006102775,0.6366971883395909,0.9982738934278431,428,40756,-0.022116238317757008,0.011304935469624106,False,False
lamp2,-0.011215429941654509,0.009522876397048878,-0.47091676395064025,0.6377023541901854,0.9982738934278431,474,46692,-0.0008358649789029543,-0.006566705217167823,False,False
spon1,0.012642283373685637,0.016118183077833585,0.4707291925221657,0.6378362431907714,0.9982738934278431,491,48211,0.005199490835030549,0.005576968948995043,False,False
idi2,0.015160648083714486,0.023802634349064863,0.47022371894535403,0.6381973478753731,0.9982738934278431,485,47038,0.01306515463917526,0.043827212041328285,False,False
shpk,-0.014421569037864465,0.02007034373063791,-0.4701984676158758,0.6382156832011634,0.9982738934278431,439,41345,0.048202961275626434,0.06113924416495345,False,False
sdhb,-0.017604986482400047,0.029758120073796628,-0.46788349617236397,0.6398703121065132,0.9982738934278431,440,41948,0.09154431818181819,0.12231747639935157,False,False
qsox1,0.014385551924018088,0.020445141367339034,0.46526515855019357,0.6417440076108014,0.9982738934278431,430,41348,0.026833953488372093,0.02841734787655993,False,False
gcnt1,0.012748632350388749,0.01697646330752293,0.46481872957681836,0.6420633636465529,0.9982738934278431,486,47948,-0.019451440329218108,0.002134169308417452,False,False
c7,0.01308304330925452,0.01591085333411439,0.464512294273454,0.6422831837715081,0.9982738934278431,433,41180,-0.006398845265588916,-0.01013688198154444,False,False
cryzl1,0.015684402244374705,0.024476427101391664,0.46425500444446005,0.6424674957570685,0.9982738934278431,431,41017,-0.031067169373549874,-0.00491898724918936,False,False
lmod2,-0.01794879684500765,0.03091264831360897,-0.46327169349634106,0.6431720799912101,0.9982738934278431,431,40773,0.05709048723897913,0.07148322419248032,False,False
epcam,0.02488850020872669,0.049327862990842596,0.46252792840846196,0.6437048491435917,0.9982738934278431,490,48130,0.14534540816326527,0.06386946187409101,False,False
frmd7,-0.013134398400597961,0.016291455490804307,-0.46198565324105595,0.6440940365563463,0.9982738934278431,436,40966,-0.024578440366972473,-0.013138796807108334,False,False
gart,0.01217312377401127,0.012867559782798037,0.4619167469015432,0.6441433889823378,0.9982738934278431,448,42045,0.01894888392857143,0.015172513973124035,False,False
ubac1,-0.01269409194743038,0.01720861272424447,-0.46040796204591355,0.6452254879154429,0.9982738934278431,486,47948,-0.030769753086419757,0.00700009176607992,False,False
tmem106a,0.015959610864488175,0.025927605957415174,0.4602009946778826,0.6453743188242524,0.9982738934278431,445,41927,0.026883932584269663,0.03874440217520929,False,False
bambi,-0.012061841761169116,0.014755004358383849,-0.45893621621679775,0.6462820701311208,0.9982738934278431,476,47037,-0.007735924369747897,0.011077162659183194,False,False
hebp1,-0.016130151466855307,0.027764647331267718,-0.4577859482037952,0.6471083151225485,0.9982738934278431,474,47281,0.0062710970464135065,0.030752943042659842,False,False
krt8,-0.019268273190818183,0.03502421804128602,-0.4577103930331387,0.6471629339789207,0.9982738934278431,431,40773,0.038090139211136895,0.09219647315625537,False,False
dok2,0.01888751058141341,0.035238827644111854,0.4575938677300006,0.6472462933815923,0.9982738934278431,486,48171,-0.06077345679012347,-0.015707431857341556,False,False
ing1,-0.013544830819564785,0.0200763663738533,-0.45742101920668593,0.6473705541684194,0.9982738934278431,485,46955,-0.006007525773195872,0.026801828346288997,False,False
serpina6,-0.011178761317667823,0.008495987803144135,-0.4566121826310857,0.6479521475458705,0.9982738934278431,443,42191,0.023376523702031603,0.00810879571472589,False,False
cdc42bpb,0.018110929401809472,0.032303667462341125,0.45653229016660635,0.6480095959972525,0.9982738934278431,440,41948,0.05011568181818182,0.06965574163249737,False,False
agbl2,0.02310760260838536,0.04498892113311164,0.45586241521141496,0.6484913207621585,0.9982738934278431,431,40773,-0.06871160092807424,-0.08425351580702915,False,False
smtn,-0.020490834614568507,0.03861995479145699,-0.455727188725051,0.6485885026058806,0.9982738934278431,443,41950,0.12713972911963883,0.16869947675804528,False,False
casp9,0.015998800983487178,0.026255653221875005,0.45559403615879657,0.6486843261949096,0.9982738934278431,433,40898,0.02765866050808313,0.02848160790258692,False,False
cyb5r2,-0.01400824163597698,0.0202298390455637,-0.4555591770450821,0.6487093648304125,0.9982738934278431,433,41477,-0.019520554272517324,0.036712494876678645,False,False
cgb3_cgb5_cgb8,0.01411823287106512,0.02087920338700721,0.4548490490556429,0.6492201579757173,0.9982738934278431,447,42161,0.030206487695749438,-0.006419397073124451,False,False
plin3,0.011439633846599693,0.013065669641460642,0.45481693062911716,0.6492429781972515,0.9982738934278431,486,48171,0.015313477366255141,0.03293888854289925,False,False
nedd9,-0.012998918094208486,0.01653018501551938,-0.4547603919665389,0.6492840167995169,0.9982738934278431,433,40898,0.00704549653579677,0.030105371900826444,False,False
esyt2,-0.015377696163724756,0.024907133901892455,-0.453558759059361,0.6501487597865779,0.9982738934278431,444,42031,0.009820945945945955,0.06406230282410601,False,False
agt,0.011519053941449526,0.011044925678877724,0.45198970057265325,0.6512787032892584,0.9982738934278431,447,42161,0.04209787472035795,0.023189414387704273,False,False
mgmt,0.021532896780817254,0.04255931130144302,0.4515753671729316,0.6515769342418702,0.9982738934278431,489,48109,-0.1883535787321063,-0.16683712403084663,False,False
cntf,0.01297753092281263,0.016779650346119206,0.45126291843795496,0.6518024423935482,0.9982738934278431,431,40773,0.001569373549883994,-0.011236995070267089,False,False
cend1,0.016848259064414766,0.029129665491372116,0.4512549502878321,0.6518081845533261,0.9982738934278431,431,40773,0.08413735498839907,0.0687690922914674,False,False
chm,-0.014165832992992448,0.021045760271081092,-0.45117932947424394,0.6518626695312515,0.9982738934278431,436,40966,0.012849541284403677,0.03965661035981057,False,False
gpha2,-0.014689960135066219,0.02310180079427582,-0.45036397581447946,0.6524503194745173,0.9982738934278431,440,41948,0.08515704545454544,0.0951001764088872,False,False
tdo2,-0.013540313654505066,0.019007233719771793,-0.45030798114556647,0.6524907430779249,0.9982738934278431,436,40966,0.016147247706422025,0.040659254015525066,False,False
akap12,-0.011458272040958952,0.01040431022778665,-0.4501300886382017,0.6526189858237839,0.9982738934278431,433,41210,-0.0019853348729792176,0.01024674957534579,False,False
mrps16,-0.012283182562784295,0.014351945318906678,-0.44858328029916256,0.653734649147197,0.9982738934278431,433,40898,0.019297921478060046,0.03669438603354687,False,False
amdhd2,0.011707566682955079,0.012396678406886602,0.4483911314694352,0.6538732238139366,0.9982738934278431,443,42120,-0.029815124153498872,-0.038049471747388416,False,False
prkag3,0.012538337285037204,0.015540464221994597,0.447689933941018,0.654379329939266,0.9982738934278431,436,40966,0.031035321100917435,0.018605062734950936,False,False
chac2,0.01467468354104565,0.02457413812990111,0.4471730919127517,0.6547521266720724,0.9982738934278431,476,47037,0.03202184873949581,0.039589123456002726,False,False
nme1,0.011374262849787823,0.010566817381595893,0.44427204924826635,0.6568482331244508,0.9982738934278431,433,40898,0.012988683602771363,0.001750424226123527,False,False
gsap,0.02141482374461298,0.04325512387575673,0.4423161930695387,0.6582624282676586,0.9982738934278431,476,47037,0.24624579831932772,0.21958787762825013,False,False
ecm1,-0.013092178039097126,0.018382018895763873,-0.4413577761479169,0.6589563065900699,0.9982738934278431,426,41041,-0.06026150234741784,-0.04629417411856436,False,False
ubqln3,0.01489029301102378,0.024441059807389604,0.44041273267086223,0.659640516367368,0.9982738934278431,428,40756,0.07571214953271029,0.07048098562174894,False,False
cyth3,0.018879598164018203,0.03598966042483672,0.4398290220981957,0.6600632609065099,0.9982738934278431,434,40633,0.13171935483870967,0.10578997243619717,False,False
atraid,-0.011844554975349954,0.014019083636631366,-0.43935741645056753,0.6604048168622998,0.9982738934278431,440,41948,-0.00968386363636364,0.024923970153523406,False,False
pglyrp4,0.016864655499515862,0.030533659095145126,0.43866618336266555,0.6609057349559222,0.9982738934278431,428,40756,0.11311308411214953,0.11366140813622534,False,False
itpa,0.015505685655840021,0.02654080127282311,0.4385399902408789,0.6609971881752159,0.9982738934278431,428,40756,0.007964719626168227,0.026297022524290906,False,False
acox1,0.013357842623476246,0.021588937067686314,0.43849285041199715,0.6610309987812266,0.9982738934278431,486,48171,0.038317592592592584,0.03847033381079903,False,False
epgn,0.014274049466317202,0.023061746041148804,0.43795249469384817,0.6614229533522615,0.9982738934278431,445,41927,0.1140476404494382,0.09504707109976863,False,False
pdp1,-0.01399996299007308,0.023464025076188222,-0.43758442063363917,0.6616895559882612,0.9982738934278431,476,47037,0.0552640756302521,0.0731554106341816,False,False
ncam2,-0.011249172867129998,0.01423621920964627,-0.4364305338398234,0.6625263251794702,0.9982738934278431,487,48193,0.006282340862422998,0.003154692590210197,False,False
islr2,-0.012705657794045963,0.01921281498140328,-0.43608828811836176,0.6627746838575597,0.9982738934278431,473,46376,-0.007759408033826637,0.00030412174400552036,False,False
mpo,0.013827753471906203,0.02337550466168937,0.4355090701738966,0.6631948879092189,0.9982738934278431,487,48193,0.030894763860369615,0.030263618160313737,False,False
bmp10,-0.011881691192963768,0.014305604252458939,-0.4354926362189118,0.6632071402547022,0.9982738934278431,433,41210,0.0035702078521939965,0.00125342877942247,False,False
grn,0.010748874217487516,0.012066576212801584,0.43535137178011424,0.6633093415938075,0.9982738934278431,485,47954,0.01439422680412371,0.0054911769612545356,False,False
igdcc3,-0.014603262229193469,0.024190126633998044,-0.4342981303245776,0.664074235734472,0.9982738934278431,431,40773,0.06671357308584686,0.07859457484119393,False,False
dnm3,-0.01338286271313214,0.020572445574680902,-0.43370566598337007,0.6645043935774556,0.9982738934278431,448,42045,0.040506919642857145,0.07863085027946248,False,False
mars1,-0.013908236615238455,0.022101532653641388,-0.4335266355801773,0.6646344701393461,0.9982738934278431,430,41134,-0.035436279069767436,0.008734148149948946,False,False
col4a4,0.015075837972792812,0.02592550269032166,0.4332367176022486,0.6648450468235303,0.9982738934278431,437,41279,-0.034371739130434786,-0.05062863199205407,False,False
npr1,-0.013368961567735486,0.020167509779257322,-0.4331831561284906,0.6648839835799789,0.9982738934278431,428,40756,0.05242336448598131,0.06563113038571007,False,False
ssh3,-0.011823763672118239,0.014088131798784263,-0.4329635902592242,0.6650434952393004,0.9982738934278431,434,40633,-0.0023034562211981585,0.015841401077941575,False,False
anxa10,0.02015352910550268,0.041167276939189444,0.4328668305222578,0.6651134829780277,0.9982738934278431,485,47038,0.11758422680412371,0.13486302670181557,False,False
lpcat2,-0.013010179025090276,0.020974993398753628,-0.4327134118355255,0.6652249119306326,0.9982738934278431,486,47948,0.040477263374485595,0.06138240802536081,False,False
flt3,-0.011576839393071081,0.015609484679441085,-0.4324359837860334,0.6654265326018518,0.9982738934278431,476,47037,0.004804516806722691,0.001414595956374768,False,False
rab27b,-0.014770486097308373,0.025685017425113255,-0.42857767908928873,0.6682327612183455,0.9982738934278431,445,42119,-0.1659732584269663,-0.1262144637811914,False,False
