protein,log2fc,se,t_stat,p_value,fdr,n_cases,n_controls,mean_cases,mean_controls,significant_fdr05,significant_fdr10
serpina7,-0.010304405335474283,0.010937987667892075,-0.3139651016870191,0.7535490238081433,0.9999786873994423,321,43949,-0.014555919003115264,0.0012588386538942863,False,False
arhgef10,-0.019778852829237765,0.0548916348139546,-0.31375527580639356,0.7537083985446874,0.9999786873994423,320,43796,0.031131250000000006,0.03589335327427162,False,False
tsnax,0.012356493915170666,0.023744719051305683,0.3133234309095837,0.7540364789421936,0.9999786873994423,304,42451,0.04230131578947367,0.02436340604461614,False,False
krt19,-0.015841200937898075,0.041522615016911346,-0.31309153436006537,0.7542124082059097,0.9999786873994423,333,50381,0.1483415915915916,0.08500541473968361,False,False
dgcr6,0.012753192766704257,0.025893875768350224,0.31288166110290766,0.7543720962686806,0.9999786873994423,308,42470,0.06544724025974026,0.04680736755356722,False,False
metap2,0.014295252354210157,0.035509556062332165,0.31281215791348194,0.754424651436586,0.9999786873994423,337,50889,-0.017513946587537084,-0.04182781937157343,False,False
ltbp2,-0.010845655540463494,0.019480130897947655,-0.312746700979503,0.7544743782882958,0.9999786873994423,342,51155,0.08352573099415206,0.008257996285798066,False,False
cep112,0.012874220095564517,0.026596507415297066,0.3123534654741829,0.7547734349249835,0.9999786873994423,304,42451,0.09208157894736842,0.07598960801865681,False,False
aldh2,-0.013478974149289922,0.030053415330226183,-0.3119646751515715,0.7550688483056165,0.9999786873994423,317,43673,0.10003485804416404,0.10898249833993542,False,False
pten,0.010788936207351116,0.01852284132131489,0.31190093859662255,0.7551171184539842,0.9999786873994423,329,49340,0.005803647416413369,-0.0038766568706931495,False,False
col1a1,-0.010125611964014694,0.015329115660257409,-0.31128166261315043,0.7555877665103056,0.9999786873994423,342,51155,-0.0035779239766081895,0.004329082201153358,False,False
il1rl2,0.011780630655809038,0.02421214332907884,0.3109159260495595,0.7558658355843971,0.9999786873994423,329,49574,-0.000722188449848015,-0.017606159478759025,False,False
igf2bp3,-0.012966087580552182,0.027367888776709703,-0.3107976295493653,0.755955987073666,0.9999786873994423,304,42451,0.05048240131578947,0.06810971355209536,False,False
hsd17b14,0.014861431285689638,0.03644361233454389,0.3105938640750314,0.7561108605699076,0.9999786873994423,318,43776,0.04209449685534593,0.00034628449378654917,False,False
ensa,0.01350753135441986,0.030507232446165555,0.31034949936171674,0.7562966634086515,0.9999786873994423,317,43673,0.054466876971608826,0.04391583816087743,False,False
stx8,-0.0130478724166887,0.030590015151196,-0.3101197453933238,0.7564711696058355,0.9999786873994423,333,50466,0.046329279279279274,0.050399147941188126,False,False
serpinb5,-0.012862124961188768,0.02970436025178564,-0.30914083481457544,0.7572156874009629,0.9999786873994423,330,49615,-0.04020575757575757,-0.03286168497430213,False,False
ist1,0.020185559903458224,0.05755343084793217,0.3084547746620446,0.7577377787682147,0.9999786873994423,319,43375,0.007654231974921622,-0.014895695677233428,False,False
clpp,0.0203401359019715,0.059295684849737615,0.30814309528080724,0.7579747240272727,0.9999786873994423,330,50061,0.06174257575757576,0.018924180499790257,False,False
gfap,0.012582068391941698,0.028617548093169156,0.3075495957341749,0.7584263705178176,0.9999786873994423,323,49271,0.1139496904024768,0.023337266343285094,False,False
ambp,0.00966217078780462,0.012690851536685081,0.30730861852248387,0.7586097255847002,0.9999786873994423,337,50889,0.0466526706231454,-1.4554225864135503e-05,False,False
prkcq,-0.012165726421217264,0.02679441763225538,-0.307292716636002,0.7586218613487533,0.9999786873994423,329,49574,0.023635410334346504,0.04086861358776778,False,False
mgll,0.018715829553304544,0.05370615455261491,0.30705048874542074,0.75880619617394,0.9999786873994423,336,50673,-0.08366607142857141,-0.09740178398752787,False,False
pafah2,0.01299297087124524,0.02867470221579365,0.30632092476712924,0.759361778610635,0.9999786873994423,316,43076,0.03704319620253165,0.02912773354071873,False,False
rab2b,0.014541487589066052,0.035927304967403276,0.3062634721988395,0.7594054982431654,0.9999786873994423,317,43673,0.033811356466876955,0.02336727955487372,False,False
rnase10,-0.012854014158356693,0.02788806862437046,-0.30613697798423395,0.7595018356452048,0.9999786873994423,317,42708,0.020748895899053623,0.010565550950641565,False,False
fst,0.012968316299006598,0.031140284835042525,0.3056045914835133,0.7599069712879094,0.9999786873994423,336,50673,0.09073482142857142,0.04190037495313086,False,False
klk8,-0.011256742415131438,0.022258707562087338,-0.3054894959843133,0.7599946624980793,0.9999786873994423,325,48831,0.014543230769230775,0.01267308472077164,False,False
dctd,0.019438819315571246,0.05555657765221637,0.30481521545688933,0.7605083596925313,0.9999786873994423,313,42923,-0.028260383386581486,-0.04227721617780677,False,False
prkd2,-0.012652779599383837,0.027131897593599227,-0.3044144664181079,0.7608136295398357,0.9999786873994423,304,42451,0.05180361842105262,0.07058520293986006,False,False
igsf21,-0.011839388287217168,0.022965052037716146,-0.3044131626790754,0.7608146133688193,0.9999786873994423,317,42708,0.022853312302839116,0.028180243748243884,False,False
htra2,0.014492542378785249,0.03790846300365419,0.3043285910850439,0.760878806135114,0.9999786873994423,337,50688,0.054999406528189916,0.033928395280934345,False,False
copb2,-0.012291773563091976,0.025312842375702208,-0.30424867570486275,0.7609399243759049,0.9999786873994423,304,42451,1.0197368421055891e-05,0.010700853925702577,False,False
pros1,-0.01044307686226159,0.014891418333279813,-0.30410240994371357,0.7610513002724275,0.9999786873994423,321,43949,-0.003508099688473522,-0.0065804568932171376,False,False
palm3,0.016622073141366267,0.04468099298850338,0.30409362611200386,0.7610580426850249,0.9999786873994423,304,42451,0.16854177631578948,0.14904659607547527,False,False
igbp1,0.01443561453665583,0.0359939482490459,0.30389613247628616,0.7612084577187428,0.9999786873994423,320,43796,0.050537812500000015,0.026360884555667187,False,False
fgf7,-0.017033240924935463,0.04636559953556219,-0.30376109751656544,0.7613113897092357,0.9999786873994423,307,42313,0.15486058631921823,0.17719464112684044,False,False
setmar,0.010595991599564878,0.01945301095883877,0.30323226007116094,0.7617141196853394,0.9999786873994423,330,49976,0.049945606060606065,0.008815158275972465,False,False
dhps,-0.011890549860415312,0.024011641859687037,-0.302981896741599,0.7619050906725001,0.9999786873994423,317,43673,0.029739589905362778,0.028046041032216702,False,False
nomo1,-0.009873194014047024,0.015147456568262522,-0.3028931280864006,0.7619725468025973,0.9999786873994423,336,50547,0.007004910714285714,-0.0009533305636338454,False,False
sumf2,-0.013131600903875777,0.03269765859940024,-0.30164308461273814,0.7629253825204071,0.9999786873994423,338,50978,-0.02147884615384615,-0.03593012966377653,False,False
casp2,0.015408498930832196,0.042214246550874975,0.30123247206570813,0.7632384630061172,0.9999786873994423,333,50466,0.05369369369369369,0.0376941128680696,False,False
dll4,-0.01783811147085879,0.050215265683629544,-0.3012273892058539,0.7632425614359966,0.9999786873994423,317,42708,0.10569495268138798,0.11405780064624893,False,False
cep85,-0.015000425741797144,0.040343559470262184,-0.3011598249376295,0.763293884118804,0.9999786873994423,323,49352,0.0652812693498452,0.07069638413843411,False,False
ndrg1,0.015356508006909774,0.041878630367498025,0.30074742103730573,0.7636083639326235,0.9999786873994423,329,49340,0.1519712765957447,0.1325213751520065,False,False
abhd14b,0.013787039025587585,0.03560010983667091,0.3001569554615964,0.7640586767257869,0.9999786873994423,330,49986,0.052735303030303035,0.017109555675589166,False,False
heph,-0.010445026382573799,0.015943000115750366,-0.29986369191156564,0.7642825405714655,0.9999786873994423,315,43881,0.003709206349206351,-0.0031102413345183567,False,False
furin,0.011012783849856921,0.022834950926438388,0.2994875667192732,0.7645692771918231,0.9999786873994423,337,50688,0.04636617210682492,0.004349709990530303,False,False
tgfbi,-0.009956368612808866,0.016551349409012497,-0.29857689482282046,0.7652641235185089,0.9999786873994423,337,50246,0.005708011869436201,0.003924726346375832,False,False
apex1,0.013990630578188586,0.037070658586967044,0.298072915081834,0.7656487240647234,0.9999786873994423,336,50806,0.057577529761904764,0.02114800318859977,False,False
man2b2,0.013918650212302002,0.035002213566491185,0.2978129782441997,0.765847308544809,0.9999786873994423,315,43881,0.03774222222222222,-0.026164784303001298,False,False
il17d,-0.010607420529146396,0.02063281187709344,-0.2970502872916945,0.766429353585996,0.9999786873994423,329,49574,0.0654920972644377,0.019531395489571148,False,False
akt2,0.023728770963251208,0.07367242972142721,0.2968779424362842,0.7665610945539542,0.9999786873994423,320,43796,-0.027010468749999995,-0.04700072837702074,False,False
amot,0.011715443572960388,0.024026582415410152,0.2968361418368239,0.7665930371888227,0.9999786873994423,313,42923,0.007929712460063899,0.02348918877990821,False,False
nmi,0.015571844939416922,0.042269918147108045,0.2967253208454219,0.766677630345704,0.9999786873994423,317,43505,0.07424952681388014,0.06300466613032984,False,False
clc,-0.015126457340679087,0.04200349652609055,-0.2967220631020333,0.7666799246353425,0.9999786873994423,331,50463,0.11965075528700905,0.07689017200721321,False,False
vtcn1,-0.010496580255129286,0.01996424842943055,-0.29666242157141937,0.7667254897245839,0.9999786873994423,323,49352,-0.02100634674922601,0.001524908818284973,False,False
scn2a,0.012484031572607949,0.02807443478722339,0.2959753588061855,0.7672503363860261,0.9999786873994423,308,42470,0.06168798701298703,0.04904219684483165,False,False
col5a1,0.011563396368968191,0.023370976725838852,0.29595044700800865,0.7672693460218155,0.9999786873994423,313,42923,0.056584025559105425,0.038356505836031965,False,False
eif4g3,-0.014736237995588007,0.03897433213012403,-0.2959195435999371,0.7672929184448813,0.9999786873994423,320,43796,0.06372593750000001,0.0827235443876153,False,False
gdf2,-0.01080178941814733,0.022355784982920183,-0.2958508378753739,0.767345204509238,0.9999786873994423,331,50540,-0.019683081570996974,0.006738428967154729,False,False
c1galt1c1,-0.01087648242874967,0.018994891524215504,-0.2957725669989299,0.767405211020819,0.9999786873994423,304,42451,-0.004193092105263158,0.007258194153259051,False,False
pecr,0.0104864227760943,0.016516759386654957,0.2956516434024813,0.7674975568302713,0.9999786873994423,317,42708,0.0425217665615142,0.030400192001498547,False,False
ca13,0.020965535515816904,0.0648668981374773,0.29501662198839274,0.7679823995715862,0.9999786873994423,326,49979,-0.08761150306748468,-0.10393746973728966,False,False
mag,0.012215437282925293,0.027206951266010446,0.29399097594740886,0.7687662186810722,0.9999786873994423,317,42665,-0.01423580441640379,-0.028038578460096098,False,False
rabep1,0.016421377063210747,0.04635348117819441,0.2935643208661048,0.7690922519998843,0.9999786873994423,313,42923,0.05237875399361023,0.03623590033315473,False,False
ece1,-0.010687820436349482,0.02173238196181037,-0.29353612689605657,0.7691136162281064,0.9999786873994423,329,49340,-0.014340121580547113,-0.011503224564248073,False,False
ddx53,-0.011011632387124009,0.020656491348116993,-0.29295061057342603,0.7695613175964678,0.9999786873994423,317,42665,-0.011996687697160882,-0.0015220145318176489,False,False
epha4,-0.010338572426849532,0.016704040707814956,-0.2913196270289505,0.770808275521615,0.9999786873994423,313,42923,-0.007648722044728435,0.002427338489853925,False,False
guk1,0.01146855285061223,0.02370047727775025,0.29100436315449063,0.771049394233979,0.9999786873994423,304,42451,0.029565460526315795,0.017300096581941534,False,False
pspn,0.019406826696579227,0.06015780716996434,0.29081023945487144,0.7711976409839773,0.9999786873994423,333,50466,0.14896486486486488,-0.05275045971545198,False,False
nhlrc3,0.010816065529460003,0.019527032524794884,0.29052357779620197,0.7714171438269138,0.9999786873994423,306,41884,0.03479901960784314,-0.0005117228535956458,False,False
tdrkh,0.017491795648446974,0.05267153342651658,0.2904147334425925,0.7715001860559871,0.9999786873994423,329,49340,0.119908358662614,0.0974230887717876,False,False
qpct,0.009700233548316924,0.016856557429874967,0.29031285895104086,0.7715780842923533,0.9999786873994423,340,50591,0.01345764705882353,-0.01011216224229606,False,False
islr2,-0.010874186026430888,0.023304389747805656,-0.2897049370725603,0.772043205895005,0.9999786873994423,326,48633,-0.020000613496932513,-0.0005686879279501575,False,False
dhrs4l2,0.011991204050983315,0.027589940767042836,0.2889197305732239,0.7726441628234251,0.9999786873994423,318,43776,0.07894433962264151,0.06508189190423977,False,False
ankmy2,0.01644386904436505,0.04758905380155246,0.28834071330098276,0.7730873376489449,0.9999786873994423,304,42616,0.03276184210526315,0.01584009292284588,False,False
l3hypdh,-0.01763120819535546,0.05276397216604751,-0.2881802262787761,0.7732101356523416,0.9999786873994423,315,43881,0.035747619047619035,0.04974923543219161,False,False
atox1,0.015159280251256567,0.044115369097382784,0.28767239579604853,0.7735986905402578,0.9999786873994423,337,50688,-0.011818545994065278,-0.048371075007891416,False,False
fcer1a,-0.009739409520204462,0.013815300520703656,-0.2869834726818536,0.7741263230034858,0.9999786873994423,320,43796,-0.0242509375,-0.015127519636496485,False,False
fkbp14,-0.018873520610828313,0.0580544100186916,-0.2867816792279285,0.7742808387401791,0.9999786873994423,320,43796,-0.03143906249999999,-0.015607457302036717,False,False
ppp1cc,0.01657623558180077,0.048832047190891716,0.2864721611943964,0.7745178617451672,0.9999786873994423,317,43673,0.05798769716088328,0.04372137590731116,False,False
ppp2r5a,0.02170771772203456,0.06913806922411384,0.2864454892412508,0.7745382864725102,0.9999786873994423,321,43695,0.09595919003115264,0.06133734866689552,False,False
adgre1,-0.012841007579195521,0.032352892906228295,-0.28643612425332204,0.7745454582673694,0.9999786873994423,321,43695,0.0402289719626168,0.04704464011900675,False,False
lgals8,-0.013515811132502303,0.03751098027681532,-0.28601414261324665,0.7748684441851463,0.9999786873994423,338,50978,0.05511538461538461,0.06471415512574051,False,False
chp1,-0.015270206288592481,0.043142604993261544,-0.2859272984031524,0.7749351896863277,0.9999786873994423,308,42470,0.03017402597402597,0.04594677772545326,False,False
rwdd1,0.013897073707446684,0.03926705357306124,0.2855872125538839,0.7751954513873065,0.9999786873994423,338,50978,0.02911242603550296,0.005777296088508769,False,False
eif4g1,0.01943392778141823,0.06192777121894086,0.28470819540627035,0.7758688578932308,0.9999786873994423,338,51087,-0.032053846153846155,-0.06408610116076498,False,False
serpina3,0.009167228328338608,0.008710747248260224,0.2846882234733103,0.775884350377156,0.9999786873994423,320,43789,0.017526562500000002,0.0051084861494895975,False,False
zbtb16,0.015264907416986646,0.04498451869402416,0.2845968736637883,0.7759541931205541,0.9999786873994423,323,49352,0.14440278637770898,0.1124348780191279,False,False
gstp1,0.014653744348494526,0.04243033772563574,0.2841656486685323,0.7762846313856137,0.9999786873994423,326,49027,0.08755352760736194,0.06884087849552287,False,False
slitrk2,0.01082408867322758,0.024999166490125607,0.2841315306718375,0.7763107311298753,0.9999786873994423,339,50961,0.0022303834808259627,-0.007949117952944408,False,False
sox9,0.00996484464497828,0.01564043713081044,0.2840330241069474,0.776386441088201,0.9999786873994423,317,42665,0.014860252365930597,-0.008635700222664947,False,False
tomm20,0.0156540555048772,0.045659995259889036,0.28373214837554456,0.776616985092676,0.9999786873994423,315,43881,0.13582857142857144,0.09111468061347737,False,False
myo6,-0.010702722525722198,0.02150093965673142,-0.2837055752978776,0.7766373532109421,0.9999786873994423,320,43796,0.012078437500000004,0.022263358525892774,False,False
mrpl24,-0.011045338912350619,0.02293360200525557,-0.2835490929031688,0.776757327388982,0.9999786873994423,304,42451,0.01430625,0.020946518338790604,False,False
mia,0.010416184428043153,0.022776364860561782,0.28354362606894035,0.7767612948476024,0.9999786873994423,337,50688,0.06775816023738872,0.03605754221906566,False,False
psap,0.010019067158846415,0.016828928550002845,0.2832395940035947,0.7769945179140227,0.9999786873994423,317,43472,0.06506845425867508,0.02155611543062201,False,False
morc3,0.009923438177384378,0.016385677001605876,0.2829685128635225,0.7772023024704904,0.9999786873994423,318,43776,0.026962893081761006,0.0179171509502924,False,False
map3k5,-0.019473274002090833,0.06237190093269589,-0.28273997508220056,0.7773773484707299,0.9999786873994423,323,49352,0.09320108359133128,0.11176418483546767,False,False
smad3,0.012212500827931839,0.030151804864460986,0.2822053613685124,0.7777873752875994,0.9999786873994423,317,43673,0.0633429022082019,0.04996122776085911,False,False
lgals1,-0.010300694296661637,0.02234543733581306,-0.2821752740505665,0.7778102647124229,0.9999786873994423,331,50540,0.04768006042296071,0.017789989117530672,False,False
sned1,0.010346697336435227,0.018956182726304806,0.28216931202325035,0.7778150453956214,0.9999786873994423,317,42708,0.04196056782334385,0.014762867612625267,False,False
cdh17,-0.014545861999025059,0.04274447128301214,-0.28201394759684056,0.7779339628558688,0.9999786873994423,331,50540,0.07281873111782478,0.08249989908982984,False,False
cd7,-0.011446634694215979,0.02569778116749268,-0.28180054675517746,0.778097813079834,0.9999786873994423,303,42533,-0.010645874587458744,0.01650357369571862,False,False
cirbp,0.017992057588686064,0.0558124168369441,0.28174408225244807,0.7781410750130011,0.9999786873994423,321,43695,-0.019959813084112148,-0.05111706144867833,False,False
commd1,0.01344138332249522,0.03595961365403415,0.2816027069322101,0.7782495187632918,0.9999786873994423,317,42708,0.05760094637223975,0.03723587618244825,False,False
dtymk,0.014453623541829372,0.04095271553682213,0.2815038954317844,0.7783252587514725,0.9999786873994423,315,43881,0.048711111111111115,0.010229439848681663,False,False
mansc1,-0.009413745516589203,0.01698470299272057,-0.2813856817638099,0.7784157400637474,0.9999786873994423,337,50688,0.004546884272997035,0.004324753393308081,False,False
nub1,0.0167212359516674,0.05194706288701679,0.28132041105434985,0.7784658023527602,0.9999786873994423,333,50466,0.08194654654654654,0.060006566797447786,False,False
tppp2,-0.015651628227921748,0.04618011007354523,-0.28068254769342116,0.7789552340623045,0.9999786873994423,316,43076,0.061474841772151886,0.08800076028414894,False,False
ada2,0.010950991930499079,0.026197356231923437,0.28049256914547155,0.7791007728528078,0.9999786873994423,337,50248,0.07849643916913947,0.027116670315236426,False,False
dkk4,-0.011429014580883296,0.02863083478440846,-0.28043589762193855,0.7791442504712226,0.9999786873994423,330,50061,0.0611560606060606,0.027202247258344824,False,False
c8b,-0.01000208768239847,0.017749986625335147,-0.2803798788829994,0.7791873827591222,0.9999786873994423,321,43949,-0.02174953271028037,-0.01105740744954379,False,False
snx2,-0.015963599062534216,0.047814407492813744,-0.2800279884512874,0.7794573486787485,0.9999786873994423,317,43673,0.0269807570977918,0.05210932841801571,False,False
cngb3,-0.01248271735107893,0.03171928603527882,-0.2793295607695953,0.779993273053203,0.9999786873994423,308,42470,0.05713766233766234,0.07189954085236638,False,False
mzb1,-0.012176069066353995,0.03270231631706843,-0.27930283421586627,0.7800135639148769,0.9999786873994423,336,50671,0.04031666666666666,0.03725793057172742,False,False
cmc1,0.01723055331335173,0.0535047848650506,0.2787158880773354,0.7804641726881454,0.9999786873994423,315,43881,0.0498152380952381,0.02897320480390146,False,False
selp,-0.012649941127266652,0.03507793891526427,-0.27868490954066155,0.7804877726529302,0.9999786873994423,338,50737,0.03939068047337278,0.027077046336992726,False,False
enpp7,-0.01714106697785139,0.054158680084409334,-0.27832596706160956,0.7807633117004509,0.9999786873994423,325,48980,0.0023090769230769185,-0.023280278685177628,False,False
npdc1,0.00972709834024581,0.019708002830128853,0.2782952200346179,0.7807868762668946,0.9999786873994423,331,50540,0.08333867069486404,0.02502060941828255,False,False
rgcc,0.015024481053076248,0.044485626953308655,0.2771016331713312,0.7817033662303727,0.9999786873994423,320,43796,-0.013000000000000006,-0.027106863640515115,False,False
gusb,-0.013506950009189882,0.0394062578325082,-0.27672176730243486,0.78199487585942,0.9999786873994423,340,50754,0.09612073529411765,0.05438644638846199,False,False
zbtb17,-0.010865197774986221,0.026368997880588177,-0.27650849240084546,0.7821586820768293,0.9999786873994423,330,49615,0.06422727272727273,0.04794197823238939,False,False
kiaa1549l,-0.00976157983169003,0.01645110682821239,-0.2763711334757784,0.7822643421272402,0.9999786873994423,316,43076,-0.012234810126582276,0.0012956820503296502,False,False
sult1a1,0.023310712220763894,0.07932458262912016,0.27628999376652,0.7823264534769875,0.9999786873994423,338,50978,-0.1598880177514793,-0.16050164875044134,False,False
lgals3bp,-0.009967197604974883,0.018586877435229222,-0.2761222153762359,0.7824554873362788,0.9999786873994423,321,43949,0.03344579439252337,0.04235335274977815,False,False
folh1,-0.01954244795610599,0.06343586694241424,-0.2760488374321894,0.7825118852956785,0.9999786873994423,304,42616,0.2851848684210526,0.3136301576872536,False,False
acrv1,-0.015140466772068508,0.04498572192565578,-0.27590482510080644,0.7826224962681264,0.9999786873994423,304,42616,0.6559342105263157,0.43570478224141174,False,False
cacna1c,-0.010137506209889539,0.01895476005669101,-0.27588683511087125,0.7826363184860239,0.9999786873994423,308,42470,0.008436850649350644,0.020324099364257126,False,False
tnip1,0.016890899937006727,0.052846558417891966,0.27567737648862756,0.7827971654193956,0.9999786873994423,318,43776,0.050392452830188686,0.028949609375,False,False
vsig10l,0.010167932094980741,0.0196123784151805,0.2740989061289829,0.7840099387249369,0.9999786873994423,304,42451,0.030699013157894736,0.018409804244894114,False,False
tnfrsf11b,0.009343546124474663,0.018160408145470295,0.2739178047935948,0.7841489013054479,0.9999786873994423,336,50506,0.0763517857142857,0.015087377737298539,False,False
serpina11,0.010435893675153072,0.025205614620694115,0.2732640982471878,0.7846513067448844,0.9999786873994423,342,51155,-0.016262865497076028,-0.01905439350992083,False,False
ervv_1,0.011299371116173396,0.026845204935651176,0.27307846022656596,0.7847942229628591,0.9999786873994423,304,42451,0.04581529605263158,0.04302823961744129,False,False
agrn,0.009820203715570032,0.02157831364177493,0.27285857577079575,0.7849630331725521,0.9999786873994423,336,50756,0.07835357142857143,0.02556169319883364,False,False
tnfrsf21,-0.00908089944566618,0.01686854580882086,-0.27249083047661166,0.7852457372984751,0.9999786873994423,338,50978,0.021596745562130176,0.009509121581858841,False,False
snx15,0.012285073869134192,0.03244348049852858,0.27246413141829606,0.7852664685488252,0.9999786873994423,313,42923,0.044597444089456866,0.014473324324953988,False,False
ambn,-0.00917321986006444,0.016902144288277812,-0.27227117220765157,0.7854146469662977,0.9999786873994423,329,49574,-0.003868693009118541,0.008862251381772704,False,False
timm8a,0.016145610364810818,0.05057447501424212,0.2721690142201854,0.7854933403164979,0.9999786873994423,318,43776,0.03417657232704403,0.023028961074561403,False,False
cga,-0.015467582934539538,0.048962179887176285,-0.272143444561046,0.7855128300448522,0.9999786873994423,336,50547,0.17045238095238097,0.2041129523018181,False,False
itm2a,-0.01274720526050749,0.036971709746874054,-0.27168817876134777,0.7858628956403303,0.9999786873994423,333,50466,0.029959459459459457,0.01651038322831213,False,False
pnma1,0.012300270142729873,0.032709301641493424,0.27132857912942987,0.7861396294645333,0.9999786873994423,317,42708,0.08296340694006309,0.06833483188161468,False,False
tctn3,-0.009682075937055909,0.01781789271354372,-0.2709817460696782,0.7864063373140098,0.9999786873994423,315,43881,0.007090158730158724,0.0029802044164900527,False,False
dsg2,0.009027534154087911,0.01674377615920742,0.27054427202317954,0.7867426595241822,0.9999786873994423,336,50547,0.003869345238095233,0.004284046530951391,False,False
maged1,-0.011273234847759196,0.029775442732613386,-0.2702626072197098,0.7869593532129401,0.9999786873994423,323,49352,0.023076470588235302,0.03625402617928352,False,False
cfd,-0.008974004857876947,0.012069123412600571,-0.27018481366036984,0.7870193348646572,0.9999786873994423,321,43949,0.025711526479750776,0.009686286377391978,False,False
ces3,-0.014137572224354402,0.0436371037266263,-0.27001953298100484,0.7871463268908849,0.9999786873994423,336,50300,0.12018035714285714,0.11051955069582504,False,False
col24a1,0.012209747931638577,0.03304763135329038,0.26932760581424864,0.7876788529365311,0.9999786873994423,321,43695,-0.04204657320872272,-0.055978131365144755,False,False
gnpda1,-0.009915835977171692,0.019338762175292356,-0.26895776767725826,0.7879634717404151,0.9999786873994423,317,42708,0.0393129337539432,0.03692867612625269,False,False
lilra2,-0.009905241812770924,0.022888915804576398,-0.26889302525316916,0.7880130946818201,0.9999786873994423,336,50547,-0.0240702380952381,-0.027000148376758265,False,False
