protein,logFC_ms,t_ms,P.Value_ms,fdr_ms,logFC_ytd,t_ytd,P.Value_ytd,fdr_ytd,gap_5yr
map4k5,-0.105652750699508,-1.23304261307775,0.217774716168282,0.818782817012601,0.0105573486071753,1.00290786128667,0.316085200619739,0.998656629238247,-0.0528660076636312
mapk13,0.0586076984577703,0.857429107808356,0.391360097241489,0.880278102554032,-0.010823906973067,-1.28895128227802,0.197636037167576,0.998656629238247,0.00448816359243527
mapk9,-0.0640442347517204,-0.914917687541292,0.360398370874993,0.8765697782047,0.00342932454980009,0.398767235322506,0.690127839967002,0.998656629238247,-0.0468976120027199
mapkapk2,0.0317809816963545,0.435987437095256,0.662915611986005,0.950180499589244,0.00115406680367414,0.12886842240806,0.897480975768056,0.998656629238247,0.0375513157147252
mapre3,0.176982740458912,0.755939428480617,0.449817508106242,0.885707232393103,-0.0450347020599126,-1.56571341363132,0.117650288525952,0.998656629238247,-0.0481907698406503
mapt,0.125422039692542,1.1175516351282,0.263957547882552,0.850207385365935,-0.015102726488444,-1.09536281197486,0.273553264865995,0.998656629238247,0.049908407250322
marco,0.0297113728833008,0.574619496631014,0.565644485338839,0.927314689986839,-0.00502099988371451,-0.790417859849393,0.429422718978886,0.998656629238247,0.00460637346472825
mars1,-0.0134331037072383,-0.255165488695296,0.798634185960556,0.972088761475552,0.00383097354927612,0.592329847307307,0.553729011403565,0.998656629238247,0.00572176403914233
masp1,-0.0201283525326178,-0.436869816951242,0.662275689493997,0.950180499589244,-0.00125965982845461,-0.222538925096706,0.82392806704845,0.998656629238247,-0.0264266516748909
matn2,-0.00100051248343955,-0.0165755544184927,0.986777678016828,0.996015887901175,0.000849348419305301,0.114535556603688,0.908830308286982,0.998656629238247,0.00324622961308696
matn3,0.0383190673820693,0.611169667446248,0.541190243252216,0.920990260543694,-0.00267902926572018,-0.347802913060956,0.728042469170548,0.998656629238247,0.0249239210534684
mavs,-0.159375297777189,-1.57882017541825,0.114611781185021,0.765975985070713,0.00297585004476854,0.239955990889241,0.810400834731771,0.998656629238247,-0.144496047553347
max,-0.0499721798722528,-0.447204304394519,0.654799355345284,0.949535876694814,0.00225286543815146,0.164105005829802,0.869673067774477,0.998656629238247,-0.0387078526814955
mb,0.0873397213756095,0.855250255937807,0.392564507901943,0.880278102554032,-0.00818033634587368,-0.652020825511619,0.514498825840638,0.998656629238247,0.0464380396462411
mbl2,-0.158877872132273,-0.823809726416451,0.410193318605556,0.881081726168853,0.0301782533090879,1.27369808572907,0.202989872108695,0.998656629238247,-0.00798660558683328
mcam,-0.0125413361378766,-0.188019182375054,0.850889895129434,0.974866151383969,-0.00466725472176684,-0.569545928171614,0.569080547918856,0.998656629238247,-0.0358776097467108
mcee,-0.0294846048386598,-0.379527855952607,0.704355665736638,0.953850016751323,0.00470418631198029,0.492880634940072,0.6221771565216,0.998656629238247,-0.00596367327875836
mcemp1,-0.190075109935754,-1.44296538842947,0.149262403673489,0.781304704690636,0.0428591273499191,2.64839575944964,0.00818183609319301,0.946270457790156,0.0242205268138418
mcfd2,0.070858332152192,1.46876970212243,0.142128435652739,0.776257022755728,-0.00484961951507241,-0.818237429677809,0.413366151062193,0.998656629238247,0.04661023457683
mcts1,0.0573329737994383,1.28469756577731,0.199118571001849,0.807289916694124,-0.000329851887738385,-0.060162282182002,0.952035298075615,0.998656629238247,0.0556837143607464
mdga1,-0.279622256582775,-1.86508355659434,0.0623866970791694,0.663355327548491,0.0211109269804358,1.14615342498253,0.251934968602103,0.998656629238247,-0.174067621680596
mdh1,0.0429294520366789,0.971296761685847,0.331574662897999,0.869938992572789,-0.00179533758930209,-0.330637124705473,0.740969951717496,0.998656629238247,0.0339527640901684
mdk,0.0931851481958802,1.14455245394684,0.25259765706107,0.846701300972208,-0.00780377114859944,-0.7801936683369,0.435413774481313,0.998656629238247,0.054166292452883
mdm1,-0.0547011247078189,-1.14818152461834,0.251097223038658,0.846701300972208,0.00143872788168179,0.245811306113328,0.805865702080211,0.998656629238247,-0.04750748529941
mecr,0.18017042112451,2.19499504108061,0.0283338763656314,0.571464752807118,-0.0126036478485758,-1.24984226275128,0.211573986463292,0.998656629238247,0.11715218188163
med18,-0.0596730761648884,-1.02092118611974,0.307474852915596,0.859232078488089,0.00283987883558397,0.39547815282262,0.69255258046251,0.998656629238247,-0.0454736819869686
med21,0.13080472657905,1.36458983787542,0.172609605010005,0.784805727711553,-0.019656448408838,-1.66913952852587,0.0953217911055745,0.998656629238247,0.0325224845348598
megf10,0.0105083524025686,0.128583833253047,0.897706128409058,0.977636565581282,-0.0144378831738289,-1.4380174600244,0.150661063114156,0.998656629238247,-0.0616810634665759
megf11,-0.00998443641944957,-0.168320928291015,0.866356045335004,0.975190640142772,-0.000553327028385766,-0.0759285913071773,0.939487169835485,0.998656629238247,-0.0127510715613784
megf9,-0.0410231398946519,-0.923223267086481,0.35605598352632,0.874267224085983,0.00641211709087951,1.17459509603496,0.240364071143166,0.998656629238247,-0.0089625544402543
meltf,0.0212362705049507,0.40564360053611,0.685068823263848,0.950646853575382,-0.00337725853545185,-0.525097056895169,0.59960201936641,0.998656629238247,0.00434997782769141
ment,0.00279039455299901,0.0716685656383386,0.9428762976467,0.98365771121844,0.0029218096072253,0.610834989188848,0.541411742341401,0.998656629238247,0.0173994425891255
mep1a,-0.0787429153758784,-0.649818796299417,0.51591992470161,0.908335761169315,0.0010382030906615,0.0697384021626461,0.944412212974583,0.998656629238247,-0.0735518999225709
mep1b,-0.171032317653325,-0.71337427419576,0.475737593367996,0.89023613545086,0.0444758243384633,1.50998337268509,0.13128187864543,0.998656629238247,0.0513468040389912
mepe,-0.0145077441704732,-0.255005770474096,0.798757517573827,0.972088761475552,-0.00369838343464823,-0.529140435744272,0.596795099545437,0.998656629238247,-0.0329996613437144
mertk,0.0208297313759552,0.394175396711357,0.693513858083837,0.952835942393992,0.00146635027735083,0.225866834729352,0.821339212287992,0.998656629238247,0.0281614827627093
mesd,-0.029770481930885,-0.360596085489462,0.718457877929888,0.956381784460692,0.00115481285969222,0.113855928694249,0.909368946217262,0.998656629238247,-0.0239964176324239
met,0.0433334600219059,1.04356508246002,0.296873648472077,0.859232078488089,-0.00282268736759105,-0.553309144163738,0.580143437330297,0.998656629238247,0.0292200231839507
metap1,0.0652406478960253,1.1364325133401,0.255977458169755,0.846701300972208,-0.00881894182147588,-1.25040516406089,0.211368455575864,0.998656629238247,0.0211459387886459
metap1d,0.0392212933676842,0.478205877422714,0.632581174493555,0.945473295576533,-0.00442448608586829,-0.439101305412647,0.660658464027672,0.998656629238247,0.0170988629383427
metap2,0.0467135344164234,0.773043851593949,0.439631874143822,0.885707232393103,-0.00643507786961275,-0.86681038330585,0.38620008072794,0.998656629238247,0.0145381450683596
mfap3,-0.0472613939183564,-0.429212671553741,0.667837007961794,0.950569914511344,0.010292790606151,0.760865762685846,0.446870239343947,0.998656629238247,0.00420255911239871
mfap3l,-0.0335507400012333,-0.26303213905553,0.79256597942777,0.972088761475552,0.00255065567918744,0.162767407057899,0.870725952555183,0.998656629238247,-0.0207974616052961
mfap4,-0.0391975031729568,-0.699272199400614,0.484502501618493,0.896296234934403,0.0018815791304059,0.273224249691814,0.784722667541225,0.998656629238247,-0.0297896075209273
mfap5,0.0389389038537831,0.470749915464814,0.637895450523616,0.945473295576533,-0.00479609275057975,-0.471957615333862,0.637033381140386,0.998656629238247,0.0149584401008843
mfge8,-0.00630959406407602,-0.0745258781977998,0.940603001322609,0.983158110179575,-0.00778635324744866,-0.748598033226424,0.454230031511228,0.998656629238247,-0.0452413603013194
mgll,-0.0746819471926054,-1.05759508279366,0.290429454807849,0.857347717772405,0.00454561172164879,0.523968311207001,0.600386663535435,0.998656629238247,-0.0519538885843615
mgmt,0.0409083484994377,0.286563837899155,0.774490316264487,0.966748209297077,-0.0146124220422166,-0.833183270322943,0.404888884515566,0.998656629238247,-0.0321537617116454
mia,-0.154788581033086,-2.11672517554406,0.0344658759310096,0.579951074728645,0.0231478815925439,2.57659229803776,0.0100834746147868,0.946270457790156,-0.0390491730703664
micall2,0.0187464083646718,0.176842382278952,0.859658746707236,0.975118213863549,-0.00305630013339004,-0.234678433056875,0.814493947077558,0.998656629238247,0.00346490769772161
micb_mica,-0.309282700763445,-0.999553269054647,0.317706028252397,0.863262515197549,0.0324347638619558,0.853237532615501,0.393679083676244,0.998656629238247,-0.147108881453665
mif,0.0585347871295622,0.798380137023971,0.424790470452426,0.885707232393103,-0.00387443544512294,-0.430143144250691,0.667160230615766,0.998656629238247,0.0391626099039474
milr1,-0.104291070040408,-1.07634076503197,0.281967359904183,0.853980211503014,0.0177513143610903,1.49122122517168,0.136137243209307,0.998656629238247,-0.0155344982349564
mindy1,0.0895636121854937,1.05388025815345,0.29212648700243,0.857347717772405,-0.00326356546755304,-0.312579788842122,0.754648253680512,0.998656629238247,0.0732457848477285
mink1,0.00411084299448882,0.0623448149628226,0.950297477571122,0.985198800592126,-0.0027341004252496,-0.337514790090745,0.735781380439626,0.998656629238247,-0.00955965913175918
mitd1,-0.0419595349379457,-0.594622833353121,0.55219534158651,0.923587424163396,-0.000969558778155017,-0.111839174965152,0.910967565505201,0.998656629238247,-0.0468073288287208
mki67,-0.0933848581881601,-1.41452344388689,0.157439061715544,0.781304704690636,0.0106855908766783,1.31747118161176,0.187904476174256,0.998656629238247,-0.0399569038047685
mllt1,0.0199655145406273,0.172150809571564,0.863344793754576,0.975118213863549,-0.00986137865582475,-0.692109950830948,0.488987405967675,0.998656629238247,-0.0293413787384964
mln,0.065193261539738,0.356425858416997,0.721577411573387,0.958262703052067,-0.00650587562150365,-0.289521718290154,0.772226658253293,0.998656629238247,0.0326638834322197
mme,-0.175226771653789,-1.13650922679236,0.255945380895758,0.846701300972208,0.0152694176830364,0.806127760679545,0.420311285448127,0.998656629238247,-0.0988796832386067
mmp1,0.400518180888007,2.32011308405819,0.0204833746653963,0.570237067982063,-0.0228920568632963,-1.07939556729508,0.280604401158939,0.998656629238247,0.286057896571526
mmp10,0.0280788719196604,0.233094538922402,0.815723362132979,0.972088761475552,-0.00113711015051724,-0.0768358455976298,0.938765529572729,0.998656629238247,0.0223933211670742
mmp12,0.13262670254897,1.23364606999025,0.217549740151492,0.818782817012601,-0.0031885851777021,-0.24141626488989,0.809269201927945,0.998656629238247,0.11668377666046
mmp13,-0.0878495669180599,-1.32270529374532,0.186157613003921,0.794668645954252,0.000102334415171989,0.0125416326158119,0.989995341990401,0.999781041994087,-0.0873378948421999
mmp15,0.143569024816416,1.52888240165921,0.126528066470588,0.776257022755728,-0.0136246723431484,-1.18099563920737,0.237812655602531,0.998656629238247,0.0754456631006741
mmp3,0.164888142986126,1.68217012479911,0.0927673175921207,0.732061917041902,-0.0191235714088451,-1.58802884463464,0.112514183948932,0.998656629238247,0.0692702859419003
mmp7,-0.00208697835140879,-0.0219133808481148,0.982520292107941,0.995040916261799,0.00351446756444878,0.300372298659024,0.763939478809557,0.998656629238247,0.0154853594708351
mmp8,0.252222937770215,1.75300038713352,0.0798291022771637,0.688557354995083,-0.00436070272151179,-0.246696398333418,0.805180733590969,0.998656629238247,0.230419424162656
mmp9,0.225010382669285,1.77444469503626,0.0762151452960629,0.682486549016101,-0.00010521237413672,-0.00675360453407747,0.994612442864151,0.999781041994087,0.224484320798602
mmut,-0.0391942582294675,-0.51247979917803,0.608399161748315,0.941019562418515,0.00254101002344258,0.270439158344916,0.786863791824955,0.998656629238247,-0.0264892081122546
mn1,0.0419553834541927,0.405629189245941,0.685079411131921,0.950646853575382,-0.00845507285878306,-0.66537695472718,0.505923178746854,0.998656629238247,-0.000319980839722546
mnat1,-0.070526245831761,-0.992334503322775,0.321212358133087,0.863979735503533,0.00753781141656903,0.863299499709874,0.388126296466613,0.998656629238247,-0.0328371887489159
mnda,0.385769378337366,2.11262386823952,0.0348163216952899,0.579951074728645,-0.0390927741793654,-1.74260845822888,0.0816299323918231,0.998656629238247,0.190305507440539
mocs2,-0.10538142628388,-1.39448595779268,0.163400534174855,0.781304704690636,0.0148007716194554,1.59420191492109,0.111125096740693,0.998656629238247,-0.0313775681866033
mog,0.0719738277353676,1.09806678918743,0.272371300547339,0.850207385365935,0.00092700515716041,0.115118521366428,0.908368313988479,0.998656629238247,0.0766088535211696
morc3,0.0422300554612486,0.840755903255384,0.400633710429348,0.880278102554032,-0.0100962850748864,-1.63613364011439,0.102044917301488,0.998656629238247,-0.00825136991318353
morf4l1,-0.00743336805633947,-0.103557545703482,0.917535874725095,0.978666232232106,-0.00152585847210408,-0.173029144885256,0.862654479338701,0.998656629238247,-0.0150626604168599
morf4l2,0.0481329687278422,0.842388051276117,0.399720118258638,0.880278102554032,-0.00374115194382495,-0.532946718275551,0.594158256363548,0.998656629238247,0.0294272090087174
morn4,-0.0744283280929764,-0.550692685204452,0.581935552758417,0.931591441262835,0.0111795333731805,0.67329225250207,0.500876724251837,0.998656629238247,-0.0185306612270737
mphosph8,-0.129455690079867,-1.54356843830425,0.122927484717841,0.774708343944619,0.00774571483946381,0.751752958596673,0.452330786512664,0.998656629238247,-0.0907271158825483
mpi,-0.0750640269022485,-0.959169829317574,0.337645093802974,0.870092229513724,0.00841324835384724,0.875056823665835,0.381698776943061,0.998656629238247,-0.0329977851330123
mpig6b,-0.0728540209338253,-0.852012985744143,0.39435813249877,0.880278102554032,0.0138863956205461,1.32187721816345,0.186433176777277,0.998656629238247,-0.00342204283109471
mpo,0.0373539213434656,0.443387545354613,0.657556550777403,0.950180499589244,-0.00248664709744033,-0.240253841631421,0.810169984338272,0.998656629238247,0.024920685856264
mprip,-0.0766827305529521,-0.897963302552158,0.36936537012343,0.878840125987185,0.0130487274378789,1.24376426592193,0.213802448711884,0.998656629238247,-0.0114390933635574
mrc1,-0.0272538238571278,-0.541816086591557,0.588034696650526,0.932617452314964,0.00556699764581838,0.900853943526188,0.367826797639862,0.998656629238247,0.000581164371964055
mri1,-0.230416090923141,-2.06796189248627,0.0388338879556698,0.587075503586278,0.0240398459077834,1.7561851584674,0.0792837259112066,0.998656629238247,-0.110216861384224
mrpl24,-0.00891137484740595,-0.134520467657009,0.893011096603521,0.976109678783387,-0.00176534467670473,-0.216911243740464,0.828310318153758,0.998656629238247,-0.0177380982309296
mrpl28,0.00124524860272129,0.0195566439350252,0.984399942763061,0.995040916261799,0.0083373744939049,1.06580185285745,0.286703962632661,0.998656629238247,0.0429321210722458
mrpl46,0.032486928628526,0.603110090414806,0.546536848405862,0.922457705549192,-0.00684225025183911,-1.03394107904393,0.301349048855852,0.998656629238247,-0.00172432263066959
mrpl52,-0.0688215511926305,-1.57148679111674,0.116304151632173,0.765975985070713,0.0079633013322071,1.48009067893551,0.139082571866397,0.998656629238247,-0.029005044531595
mrpl58,-0.153736872593942,-1.32768046031374,0.184508338653111,0.794668645954252,0.0240588075659377,1.69121380875373,0.0910269857165988,0.998656629238247,-0.0334428347642529
mrps16,-0.0170839177623144,-0.296797375307181,0.766666905402563,0.966601650154104,-0.00307857666843573,-0.435342887456012,0.663383210186629,0.998656629238247,-0.032476801104493
msln,0.0117886910275687,0.0915964672381243,0.9270322593514,0.978970071019659,-0.000118955306309852,-0.00752325624059454,0.99399847912979,0.999781041994087,0.0111939144960194
mslnl,-0.0137869624046087,-0.213758744998347,0.830767504480161,0.972088761475552,-0.00406362928867337,-0.512835732367681,0.608150206604829,0.998656629238247,-0.0341051088479756
msmb,0.110154675872276,0.747989208601196,0.454597057422905,0.885707232393103,-0.00937560338786112,-0.518203710776756,0.604401135558684,0.998656629238247,0.0632766589329707
msr1,0.0283840180680134,0.337957087486606,0.735448117049628,0.963610503549772,-0.0077009426723368,-0.746346448332422,0.455588218849449,0.998656629238247,-0.0101206952936706
msra,0.065629864281478,1.24238793417237,0.214309418331184,0.818782817012601,-0.00580334960543187,-0.89421787892601,0.371364857089022,0.998656629238247,0.0366131162543187
mst1,-0.0681496726672456,-0.585891963428707,0.558046137507718,0.925098124308068,0.0178008691863229,1.24567248415309,0.21310099335206,0.998656629238247,0.0208546732643688
mstn,-0.0612960113596038,-0.582593323220969,0.560264476401419,0.925124091685701,0.00145893431718609,0.11286984375706,0.910150540237151,0.998656629238247,-0.0540013397736734
mtdh,-0.00853142918190244,-0.09915173248545,0.921032531079571,0.978666232232106,0.00303640860692367,0.287241791487537,0.773971309848035,0.998656629238247,0.00665061385271593
mthfd2,-0.0004005514693288,-0.00910462870162053,0.992737004060439,0.996594606028011,-0.00199862451982623,-0.369780510230039,0.7116040867518,0.998656629238247,-0.0103936740684599
mthfsd,0.0186504039416292,0.154189109128234,0.877483695528907,0.976109678783387,-0.0181051354186533,-1.2183613969376,0.223299728123024,0.998656629238247,-0.071875273151637
mtif3,0.167928226987062,1.96249433645367,0.0499102675764848,0.628736351201304,-0.00662407528555988,-0.630113617222785,0.528726979412129,0.998656629238247,0.134807850559262
mtpn,0.0318441943887967,0.531077052592979,0.595452820993972,0.935969748750578,-2.07993353797369e-05,-0.00282348590261647,0.997747604698751,0.999781041994087,0.031740197711898
mtr,0.10829875467808,0.996967561758533,0.31895907146055,0.863365364149029,-0.0167099330072898,-1.25210621119726,0.210748234359884,0.998656629238247,0.0247490896416305
mtss1,0.143407576259902,1.04301915092415,0.29712632340322,0.859232078488089,-0.0192790699833548,-1.14134032722498,0.253930915007818,0.998656629238247,0.0470122263431281
mtss2,0.00656760655669302,0.0565061676359335,0.954946951273586,0.986462233909655,-0.00209293556522049,-0.146572832209314,0.883491101805493,0.998656629238247,-0.00389707126940941
mtus1,-0.119994047063833,-1.29185241655509,0.196629562830441,0.803159864058168,0.0120343767957113,1.05459498528483,0.291799463299225,0.998656629238247,-0.0598221630852763
muc13,-0.119161016656547,-1.19086319491657,0.233916820244731,0.83374118118357,0.00457675037516241,0.37230065043351,0.709727500065751,0.998656629238247,-0.0962772647807345
muc16,0.803357487306702,2.04009741936645,0.0415350754596069,0.592689238543704,-0.0670837611636483,-1.38665480478521,0.165776178118647,0.998656629238247,0.46793868148846
muc2,-0.133013662794804,-0.806644931172376,0.420013282381094,0.884164202067646,-0.00686282430812884,-0.33876453115287,0.734839850896115,0.998656629238247,-0.167327784335448
mucl3,0.0170190288007081,0.21924004046451,0.826496236997221,0.972088761475552,0.0153369820316397,1.60817721649707,0.10803039701379,0.998656629238247,0.0937039389589066
mvk,-0.215472789069968,-2.41818325013373,0.0157299848984971,0.565294016298006,0.0132278035011399,1.20835183591593,0.227123758234784,0.998656629238247,-0.149333771564268
mxra8,-0.0414551540994247,-0.745563545063423,0.456061012556013,0.885707232393103,0.00109106451857121,0.159722264732309,0.873123775222912,0.998656629238247,-0.0359998315065686
mybpc1,0.124690007825437,1.02045860075261,0.30769400490665,0.859232078488089,-0.0193776973431586,-1.29084709762984,0.196977906153489,0.998656629238247,0.0278015211096441
mybpc2,-0.0765191202462733,-0.5111189997973,0.609351382740949,0.941019562418515,0.00214290063064536,0.116509941887303,0.907265751509523,0.998656629238247,-0.0658046170930465
mycbp2,0.0697486018278492,0.686477138223375,0.492530266430411,0.900600254760632,-0.0053691376147066,-0.4301342286062,0.667166714105866,0.998656629238247,0.0429029137543163
mydgf,0.0485240247182985,0.739810756644467,0.459543571004009,0.887029166830821,0.00181413760202081,0.225134964068756,0.821908384693997,0.998656629238247,0.0575947127284026
myh4,0.209122957769468,2.70581370448338,0.00689959138638135,0.458344488465296,-0.0231291147849312,-2.43592597620169,0.0149824696044188,0.946270457790156,0.0934773838448116
myh7b,-0.0118742081856322,-0.15903727226393,0.873663317353108,0.976109678783387,0.00301267689472079,0.328439749324135,0.742630173009438,0.998656629238247,0.00318917628797168
myh9,-0.0220184464305611,-0.15848512178403,0.874098267805295,0.976109678783387,0.010706841706885,0.627295400115185,0.530571787629856,0.998656629238247,0.0315157621038637
myl1,-0.0012490773763483,-0.0196522837807381,0.984323662020164,0.995040916261799,-0.000856763396115773,-0.109721941573116,0.912646220142358,0.998656629238247,-0.00553289435692717
myl3,0.0743248810470714,0.583998474208578,0.559318988039045,0.925100894421398,-0.0196660688652075,-1.25777784665975,0.208689816345547,0.998656629238247,-0.0240054632789662
myl4,0.0957657575113069,1.10495749558702,0.269375067172665,0.850207385365935,-0.0129690924436481,-1.21801827905595,0.223430044114082,0.998656629238247,0.0309202952930663
myl6b,0.179713452375533,1.17388255105181,0.24064929924592,0.840359262684637,-0.034190507807363,-1.81785193574138,0.0693085200380138,0.998656629238247,0.00876091333871834
mylpf,0.0508604117982502,0.656735505241365,0.511463029921175,0.907129531324487,-0.00575421669667194,-0.604791575390524,0.545419216921878,0.998656629238247,0.0220893283148905
myo6,-0.0251352560915724,-0.376696410634527,0.706458480287136,0.953850016751323,-0.00335000647229735,-0.408660544833675,0.682853663072137,0.998656629238247,-0.0418852884530592
myo9b,0.016068670408223,0.144836780940469,0.884861379744909,0.976109678783387,-0.00931011896365597,-0.683066595714094,0.494682067316284,0.998656629238247,-0.0304819244100568
myoc,-0.100100291273474,-1.06112470943671,0.288823190406642,0.857347717772405,0.00798404035666252,0.688910344287356,0.490998168869664,0.998656629238247,-0.0601800894901612
myom1,0.0457644953310766,0.562318420219835,0.573992526363268,0.929823174314676,-0.00630798426789056,-0.630889254087663,0.528219820874304,0.998656629238247,0.0142245739916238
myom2,-0.0116425314250036,-0.148990235078438,0.881583610104221,0.976109678783387,-0.00558788084183014,-0.582058209453108,0.560624743839915,0.998656629238247,-0.0395819356341543
myom3,0.165109055314985,0.975012622336271,0.32972882414487,0.869938992572789,-0.0314455289304402,-1.51149649912028,0.130896237144504,0.998656629238247,0.00788141066278397
mzb1,-0.083495159141453,-0.806034123071956,0.420365254435459,0.884164202067646,0.0177600564296151,1.39554989475822,0.163079772738438,0.998656629238247,0.00530512300662256
mzt1,0.0159227734137953,0.194326490395359,0.845949507279064,0.974046319702234,-0.0107683701907377,-1.06972504858582,0.284934477016768,0.998656629238247,-0.0379190775398933
naa10,0.0266972036021377,0.364243520998031,0.715733261680287,0.954857710701794,-0.00670231198174988,-0.744319843700936,0.456812649021647,0.998656629238247,-0.00681435630661171
naa80,-0.0307522128817835,-0.364543710909116,0.715509182089773,0.954857710701794,0.00688067403299714,0.66391597352647,0.506857557401094,0.998656629238247,0.00365115728320217
naaa,-0.131764654434166,-1.05287360654359,0.292587498790346,0.857347717772405,0.0282300461075168,1.83610619097631,0.0665619483855156,0.998656629238247,0.00938557610341767
nacc1,-0.0315985102180887,-0.39718706500743,0.691292359848072,0.952152025681544,0.000877151009071482,0.089745308037962,0.928502934465415,0.998656629238247,-0.0272127551727313
nadk,0.135236968562623,1.36897855289811,0.171233901600523,0.784575480879698,-0.0159607438865221,-1.31511351791711,0.188695281017617,0.998656629238247,0.0554332491300123
naga,-0.123591765015371,-1.09825121187732,0.272290813231019,0.850207385365935,0.0210017005667656,1.51906205270235,0.128981228980496,0.998656629238247,-0.0185832621815432
nagk,-0.033335408101087,-0.5332716506362,0.593933403271938,0.935969748750578,0.00224206631227253,0.291944346598427,0.770374070866748,0.998656629238247,-0.0221250765397244
nagpa,-0.0473268534169637,-1.24529738235888,0.213238748159324,0.818782817012601,0.00228277364903253,0.488919310913399,0.624978309672177,0.998656629238247,-0.035912985171801
nampt,0.082790926514783,0.811996484536861,0.416936924162382,0.882539475882151,-0.0161275284386963,-1.28750261124584,0.198140027026063,0.998656629238247,0.0021532843213016
nap1l4,0.0858087779746452,1.47367989872803,0.140801127484155,0.776257022755728,-0.00877831467977493,-1.22713257154387,0.219986905374868,0.998656629238247,0.0419172045757706
naprt,0.04604926038608,0.932196378879377,0.351401872582342,0.870579447733784,-0.00467746736507789,-0.770733816513382,0.44099970298896,0.998656629238247,0.0226619235606905
nars1,0.00703325316414324,0.15195558430154,0.879244692165078,0.976109678783387,-1.86379740548494e-06,-0.000327769103580444,0.999738526565147,0.999919563564768,0.00702393417711582
nbl1,0.0217461967125004,0.472341135253391,0.636759723203648,0.945473295576533,-0.0013625703713258,-0.240901938026082,0.809667731812502,0.998656629238247,0.0149333448558714
nbn,0.0207520934200544,0.242726653608893,0.808254061782113,0.972088761475552,0.000540063607812882,0.0514173114228731,0.959000603683356,0.998656629238247,0.0234524114591188
ncam1,0.0127354895841613,0.209619755563392,0.83399611501651,0.972088761475552,-0.00414496747575533,-0.555324185520257,0.578765024067257,0.998656629238247,-0.00798934779461532
ncam2,-0.0425388799449155,-0.75837677535397,0.4483579444433,0.885707232393103,0.00311918420659823,0.452635792499277,0.650883812391971,0.998656629238247,-0.0269429589119243
ncan,-0.176633804862473,-2.14990859384489,0.031739804703376,0.571464752807118,0.0131233581505414,1.3001697243115,0.193764925507357,0.998656629238247,-0.111017014109766
ncf2,0.148135638465225,0.95116839667724,0.341689301993748,0.870092229513724,-0.00752872295415849,-0.393484899530829,0.694023562533457,0.998656629238247,0.110492023694433
nck2,0.0444254409276034,0.570486931799953,0.568442502136719,0.927415766355502,-0.00458843101137733,-0.479608703631423,0.631583411188628,0.998656629238247,0.0214832858707168
ncln,-0.156074801552081,-1.52608987745614,0.127221920539643,0.776257022755728,0.0227035723124443,1.80696779871815,0.0709900544008052,0.998656629238247,-0.0425569399898601
ncr1,-0.0416896827037512,-0.555948098155435,0.578338541662416,0.931591441262835,0.00152265168052653,0.165278027532502,0.868749919348811,0.998656629238247,-0.0340764243011186
ncr3lg1,-0.0192764912480065,-0.329423580718041,0.741886693026348,0.965414467322173,0.000801694812702391,0.111517921808343,0.911222246590282,0.998656629238247,-0.0152680171844946
ncs1,0.0836868894925131,1.46370681823421,0.143507069314201,0.776257022755728,-0.0174151918280341,-2.47932710468241,0.0132844797738667,0.946270457790156,-0.00338906964765731
ndrg1,0.161405326220381,1.12285527387625,0.261698788809055,0.850207385365935,-0.0237176465945576,-1.34303215507006,0.179487500412602,0.998656629238247,0.0428170932475924
ndst1,0.245665341414991,2.25918888966155,0.0240307097943736,0.570659079156925,-0.0224874472507037,-1.68328520717503,0.0925513007863718,0.998656629238247,0.133228105161473
ndufa5,0.0157107999988689,0.29701366053885,0.766501811623099,0.966601650154104,-0.00479274007452846,-0.737515066232163,0.460937460907015,0.998656629238247,-0.00825290037377335
ndufb7,0.0734588410233276,0.948508517425415,0.343040543661612,0.870092229513724,0.00140513700658086,0.147681036149765,0.882616570529597,0.998656629238247,0.0804845260562319
ndufs6,-0.0618285964665655,-0.383795311813975,0.701190651224537,0.953850016751323,-0.00117041019050346,-0.0591367247617752,0.952851967569806,0.998656629238247,-0.0676806474190828
neb,0.121068629575096,2.07503354500609,0.0381726288752903,0.587075503586278,-0.0111823365640773,-1.56003718684162,0.118985676945913,0.998656629238247,0.0651569467547092
necap2,-0.0304213299444289,-0.322635028380911,0.747021665262835,0.966483136342231,0.00944281650640708,0.815161701028369,0.415123666542154,0.998656629238247,0.0167927525876065
nectin1,0.00560032860515135,0.10236808869095,0.918479728120362,0.978666232232106,-0.00334484694958835,-0.497664005499095,0.61880200266104,0.998656629238247,-0.0111239061427904
nectin2,0.0984896837409176,2.04933180677758,0.0406227645171701,0.589439041061142,-0.0102278631857024,-1.73226904054533,0.0834542715639129,0.998656629238247,0.0473503678124055
nectin4,0.0313987477718358,0.584177508216772,0.559198576567586,0.925100894421398,0.000565361386958943,0.0856184859184772,0.931782409462559,0.998656629238247,0.0342255547066305
nedd4l,0.126914445720301,1.81016881669673,0.0704920755884387,0.669464160482565,-0.0165773337113502,-1.92456063226406,0.054494492890512,0.998656629238247,0.0440277771635505
nedd9,-0.0125514652093942,-0.208415280380384,0.834936192648225,0.972088761475552,-0.00313839303470765,-0.424181142526603,0.671501354010477,0.998656629238247,-0.0282434303829324
nefl,0.386690225808313,4.61249458720767,4.35643915445508e-06,0.0126815943786187,-0.0225608496954814,-2.19046855404667,0.028660950564867,0.973010166078565,0.273885977330906
