protein,comparison,logFC,AveExpr,t,P.Value,adj.P.Val,B
tgfa,post_onset_vs_hc,0.140630957658441,0.0488418550717039,2.34723994893419,0.0191857489945032,0.56358476200717,-3.53397772901594
tef,post_onset_vs_hc,0.116925952821892,0.0279099331678423,2.34024906523901,0.0195458378355339,0.56358476200717,-3.54954546263115
sned1,post_onset_vs_hc,0.0910560606805502,0.0478055287809706,2.33473219207449,0.0198341657057956,0.56358476200717,-3.56179851829455
apoe,post_onset_vs_hc,0.202909142477554,0.0478167310107896,2.33238693801092,0.0199578584135483,0.56358476200717,-3.5669987406113
adamts16,post_onset_vs_hc,0.117421033420152,0.0367187438321609,2.3288033288017,0.0201481673890932,0.56358476200717,-3.57493488075323
fos,post_onset_vs_hc,0.0991666140275243,-0.00672827039221739,2.32525683801683,0.020338065607052,0.56358476200717,-3.58277699498094
crx,post_onset_vs_hc,0.322067623943444,0.270750103967022,2.31988078838201,0.0206289117367901,0.56358476200717,-3.59464225559313
shc1,post_onset_vs_hc,0.295725529322043,0.129162248634555,2.31905792367685,0.0206737482072812,0.56358476200717,-3.59645598119088
bmp4,post_onset_vs_hc,-0.144023768403924,0.0672085018283284,-2.31828836201686,0.0207157573118403,0.56358476200717,-3.5981516451684
il16,post_onset_vs_hc,-0.123744213229669,-0.00645949884012657,-2.31067172417018,0.0211355749860132,0.569682025780412,-3.61490438490418
klf4,post_onset_vs_hc,0.110571799506123,0.0341170789534672,2.30501895851775,0.0214519305663305,0.571184821312861,-3.62730251365161
f3,post_onset_vs_hc,-0.0846659208195035,0.0416621264214527,-2.30268479926476,0.0215837617122689,0.571184821312861,-3.63241326941515
ogfr,post_onset_vs_hc,-0.0783108214566823,0.00199131417279649,-2.29328404103084,0.0221218888988134,0.58015151877879,-3.65294507236308
adamts8,post_onset_vs_hc,-0.152362287273627,-0.039013102403801,-2.28560712694426,0.0225699754371008,0.58661784372679,-3.66965054878218
serping1,post_onset_vs_hc,0.0527009877241554,0.00612104272236735,2.27737590483455,0.0230591779349476,0.589947460073693,-3.68750095045622
dlk1,post_onset_vs_hc,-0.178321069369168,0.0633681059374245,-2.27663927177498,0.0231034044824462,0.589947460073693,-3.68909533624485
kir2dl2,post_onset_vs_hc,-0.239527849072118,0.020352324196608,-2.26634139313587,0.0237294489169382,0.600664572149626,-3.71133110877844
ddx4,post_onset_vs_hc,0.145260950049075,0.0509810461205103,2.25432156386532,0.0244787844182268,0.612262591438802,-3.73715941460704
l1cam,post_onset_vs_hc,-0.089047003656575,0.0252528300818358,-2.2497515317539,0.0247690326657351,0.612262591438802,-3.74694403159898
fgfbp2,post_onset_vs_hc,-0.143023626860413,0.0171704428058566,-2.24552002757758,0.0250404393424419,0.612262591438802,-3.75598640342013
ppp1r14d,post_onset_vs_hc,0.106864862118382,0.0604112399846573,2.24515143398392,0.0250642024703786,0.612262591438802,-3.75677326302381
tafa5,post_onset_vs_hc,-0.101616884783059,0.0253274475866725,-2.24244526047835,0.0252392686268142,0.612262591438802,-3.76254640181933
dkk1,post_onset_vs_hc,0.157049435705926,-0.0546764810192324,2.23862086623651,0.0254884820917919,0.613198110489308,-3.77069336580481
cd274,post_onset_vs_hc,-0.0822830464226357,0.0190862982332342,-2.23311222347088,0.0258511968894024,0.616010951315153,-3.78240413607143
apcs,post_onset_vs_hc,0.0981200426369234,0.0159233062977765,2.23044183400066,0.0260286317457107,0.616010951315153,-3.78807085833324
ryr1,post_onset_vs_hc,0.116300205574559,0.0307120756701212,2.22358989656603,0.0264887451387391,0.62184465402314,-3.80258049773589
actn4,post_onset_vs_hc,0.101455274099506,0.0242432219397116,2.21735741734167,0.0269133600149436,0.626758328028008,-3.81574016061428
comp,post_onset_vs_hc,-0.0988886044410313,0.0237449033922213,-2.20559279839915,0.0277309433635254,0.631203601387762,-3.84048151072659
pnliprp1,post_onset_vs_hc,0.223645283742942,0.046320366308435,2.20215752522806,0.0279736904131716,0.631203601387762,-3.84768151840777
cdh5,post_onset_vs_hc,-0.0887795998843003,0.038183645641983,-2.20118493635543,0.0280427490983867,0.631203601387762,-3.84971796296653
il5,post_onset_vs_hc,0.427961862349975,0.193686197906793,2.19826405321139,0.0282510323479806,0.631203601387762,-3.85582849059368
rab37,post_onset_vs_hc,0.241753122261385,0.131698417329997,2.18062132907998,0.0295377220723564,0.631203601387762,-3.89256720254902
tg,post_onset_vs_hc,-0.324918404000078,0.180465745754374,-2.17990095481012,0.0295913154960476,0.631203601387762,-3.89406108630022
icoslg,post_onset_vs_hc,-0.060295173544681,-0.00902370830727248,-2.17917797667264,0.0296451868791806,0.631203601387762,-3.89555988044004
blnk,post_onset_vs_hc,0.0940150596408687,0.00817571662014221,2.17822583788028,0.0297162626788479,0.631203601387762,-3.89753299573838
cox5b,post_onset_vs_hc,0.140176886275081,0.0207292462274868,2.17626405209526,0.0298631702571891,0.631203601387762,-3.90159571931129
