ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,gene_set
GO:0043302,positive regulation of leukocyte degranulation,2/6,25/18860,0.08,251.466666666667,22.3547764969228,2.52214022030817e-05,0.000483410208892399,0.000126107011015408,ITGB2/ITGAM,2,down
GO:0090314,positive regulation of protein targeting to membrane,2/6,27/18860,0.0740740740740741,232.83950617284,21.5051648492958,2.95006912247921e-05,0.000521935306284783,0.000136157036422117,ITGB2/ITGAM,2,down
GO:0090322,regulation of superoxide metabolic process,2/6,32/18860,0.0625,196.458333333333,19.7405973218291,4.16581024975231e-05,0.000611869800805481,0.000159618208905778,ITGB2/ITGAM,2,down
GO:0007160,cell-matrix adhesion,3/6,246/18860,0.0121951219512195,38.3333333333333,10.5142347877616,4.25911494605696e-05,0.000611869800805481,0.000159618208905778,ITGAV/ITGB2/ITGAM,3,down
GO:0090313,regulation of protein targeting to membrane,2/6,33/18860,0.0606060606060606,190.505050505051,19.4366046755797,4.43394470316947e-05,0.000611869800805481,0.000159618208905778,ITGB2/ITGAM,2,down
GO:0006909,phagocytosis,3/6,251/18860,0.0119521912350598,37.5697211155379,10.4047151553615,4.52251591899703e-05,0.000611869800805481,0.000159618208905778,ITGAV/ITGB2/ITGAM,3,down
GO:0002446,neutrophil mediated immunity,2/6,40/18860,0.05,157.166666666667,17.6376910365165,6.54365978227351e-05,0.000836134305512726,0.00021812199274245,ITGB2/ITGAM,2,down
GO:0097242,amyloid-beta clearance,2/6,42/18860,0.0476190476190476,149.68253968254,17.2080273625083,7.22114926006359e-05,0.000869623465418255,0.000226858295326501,ITGB2/ITGAM,2,down
GO:0042417,dopamine metabolic process,2/6,45/18860,0.0444444444444444,139.703703703704,16.6178719250317,8.2995385674204e-05,0.000869623465418255,0.000226858295326501,ITGB2/ITGAM,2,down
GO:0042554,superoxide anion generation,2/6,45/18860,0.0444444444444444,139.703703703704,16.6178719250317,8.2995385674204e-05,0.000869623465418255,0.000226858295326501,ITGB2/ITGAM,2,down
GO:0043300,regulation of leukocyte degranulation,2/6,46/18860,0.0434782608695652,136.666666666667,16.4340538072432,8.67556219041328e-05,0.000869623465418255,0.000226858295326501,ITGB2/ITGAM,2,down
GO:0001774,microglial cell activation,2/6,48/18860,0.0416666666666667,130.972222222222,16.0837340080428,9.45242897193755e-05,0.000869623465418255,0.000226858295326501,ITGB2/ITGAM,2,down
GO:0006911,"phagocytosis, engulfment",2/6,48/18860,0.0416666666666667,130.972222222222,16.0837340080428,9.45242897193755e-05,0.000869623465418255,0.000226858295326501,ITGB2/ITGAM,2,down
GO:0042119,neutrophil activation,2/6,48/18860,0.0416666666666667,130.972222222222,16.0837340080428,9.45242897193755e-05,0.000869623465418255,0.000226858295326501,ITGB2/ITGAM,2,down
GO:1903307,positive regulation of regulated secretory pathway,2/6,49/18860,0.0408163265306122,128.299319727891,15.9166396933733,9.85326505168155e-05,0.00087163498534106,0.00022738303965419,ITGB2/ITGAM,2,down
GO:0002269,leukocyte activation involved in inflammatory response,2/6,51/18860,0.0392156862745098,123.267973856209,15.5972543471209,0.000106797248985272,0.00090975434320787,0.000237327219967271,ITGB2/ITGAM,2,down
GO:0035987,endodermal cell differentiation,2/6,53/18860,0.0377358490566038,118.616352201258,15.2960425308415,0.000115392114176036,0.000947863795017442,0.000247268816091507,ITGAV/ITGB2,2,down
GO:0036230,granulocyte activation,2/6,56/18860,0.0357142857142857,112.261904761905,14.8747127244738,0.000128903043451825,0.000960045254080257,0.000250446588020937,ITGB2/ITGAM,2,down
GO:0061900,glial cell activation,2/6,56/18860,0.0357142857142857,112.261904761905,14.8747127244738,0.000128903043451825,0.000960045254080257,0.000250446588020937,ITGB2/ITGAM,2,down
GO:0002886,regulation of myeloid leukocyte mediated immunity,2/6,57/18860,0.0350877192982456,110.292397660819,14.7416811152997,0.000133571513611166,0.000960045254080257,0.000250446588020937,ITGB2/ITGAM,2,down
GO:0099024,plasma membrane invagination,2/6,57/18860,0.0350877192982456,110.292397660819,14.7416811152997,0.000133571513611166,0.000960045254080257,0.000250446588020937,ITGB2/ITGAM,2,down
GO:0006584,catecholamine metabolic process,2/6,59/18860,0.0338983050847458,106.553672316384,14.4857865867437,0.000143155482637921,0.00096840473549182,0.000252627322302214,ITGB2/ITGAM,2,down
GO:0009712,catechol-containing compound metabolic process,2/6,59/18860,0.0338983050847458,106.553672316384,14.4857865867437,0.000143155482637921,0.00096840473549182,0.000252627322302214,ITGB2/ITGAM,2,down
GO:0001706,endoderm formation,2/6,62/18860,0.032258064516129,101.397849462366,14.1252985720769,0.000158148478501557,0.00103926143015309,0.00027111167743124,ITGAV/ITGB2,2,down
GO:0010324,membrane invagination,2/6,64/18860,0.03125,98.2291666666667,13.8991114203895,0.000168554759032071,0.00107687762714934,0.000280924598386785,ITGB2/ITGAM,2,down
