ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,gene_set
GO:0070570,regulation of neuron projection regeneration,4/108,33/18860,0.121212121212121,21.1672278338945,8.79954110052184,3.6612221876289e-05,0.00332713566300776,0.00281496600654099,RGMA/THY1/TNR/NEO1,4,down_DEPs
GO:0019062,virion attachment to host cell,3/108,12/18860,0.25,43.6574074074074,11.2175975280832,3.86935289671346e-05,0.00337562346709282,0.00285598973807945,CLEC4M/DPP4/CD209,3,down_DEPs
GO:0044650,adhesion of symbiont to host cell,3/108,13/18860,0.230769230769231,40.2991452991453,10.7567500417194,5.00919706394651e-05,0.0040599266312357,0.00343495324914027,CLEC4M/DPP4/CD209,3,down_DEPs
GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,11/108,446/18860,0.0246636771300448,4.3070088025245,5.36384379228598,5.02604397264392e-05,0.0040599266312357,0.00343495324914027,ITGB5/COMP/GOT1/MSTN/ITGB6/CHRDL2/RGMA/RGMB/HSPA1A/SFRP4/NEO1,11,down_DEPs
GO:1903034,regulation of response to wounding,7/108,179/18860,0.0391061452513967,6.8290916614939,5.94668248670306,7.68091318584827e-05,0.00594354164236301,0.00502861000461515,FAP/RGMA/HRG/TNR/SMOC2/ITGB1/NEO1,7,down_DEPs
GO:0048681,negative regulation of axon regeneration,3/108,15/18860,0.2,34.9259259259259,9.97531638432962,7.9029210283598e-05,0.00594354164236301,0.00502861000461515,RGMA/TNR/NEO1,3,down_DEPs
GO:0006935,chemotaxis,11/108,474/18860,0.0232067510548523,4.05258634161588,5.10811787479223,8.66120954036335e-05,0.00621339207229186,0.0052569204385857,ITGAV/ITGB2/ITGA2/MSTN/HRG/KLRK1/DPP4/SMOC2/ROBO1/L1CAM/ADGRE2,11,down_DEPs
GO:0042330,taxis,11/108,476/18860,0.023109243697479,4.03555866791161,5.09060632028743,8.99050105834516e-05,0.00621339207229186,0.0052569204385857,ITGAV/ITGB2/ITGA2/MSTN/HRG/KLRK1/DPP4/SMOC2/ROBO1/L1CAM/ADGRE2,11,down_DEPs
GO:0035641,locomotory exploration behavior,3/108,16/18860,0.1875,32.7430555555556,9.63983462695954,9.68616829243115e-05,0.00621339207229186,0.0052569204385857,TNR/DPP4/PENK,3,down_DEPs
GO:0044406,adhesion of symbiont to host,3/108,16/18860,0.1875,32.7430555555556,9.63983462695954,9.68616829243115e-05,0.00621339207229186,0.0052569204385857,CLEC4M/DPP4/CD209,3,down_DEPs
